,gene_name,frec
4575,CDX1,2
4576,NT5DC2,2
4577,CEACAM6,2
4578,CEACAM7,2
4579,KIAA1644,2
4580,TANC2,2
4581,TAMM41,2
4582,CEBPB,2
4583,TAGLN2,2
4584,CECR1,2
4585,TAF6L,2
4586,NTN4,2
4587,CELSR1,2
4588,CELSR3,2
4589,CENPBD1,2
4590,KIAA1430,2
4591,TAF1B,2
4592,KIAA1429,2
4593,CENPM,2
4594,CENPQ,2
4595,CEP104,2
4596,TADA2A,2
4597,CEP135,2
4598,KIAA1324,2
4599,TACC1,2
4600,CHD5,2
4601,SYCP2L,2
4602,NUDT4,2
4603,SYCE3,2
4604,KHSRP,2
4605,CHRNA3,2
4606,CHRNA5,2
4607,NUMBL,2
4608,SULT1E1,2
4609,CHST10,2
4610,NUP153,2
4611,CHST14,2
4612,CHST15,2
4613,CHST2,2
4614,SUGP1,2
4615,SUFU,2
4616,NUP188,2
4617,KHDC1,2
4618,CHTF18,2
4619,NUP35,2
4620,CHUK,2
4621,CIAPIN1,2
4622,CIC,2
4623,CIDEB,2
4624,KDM6B,2
4625,NUP50,2
4626,CIRH1A,2
4627,CISD2,2
4628,STX7,2
4629,CISH,2
4630,CITED1,2
4631,NUMA1,2
4632,CHRM4,2
4633,SUPT16H,2
4634,CHML,2
4635,KIAA0226L,2
4636,SYCE1L,2
4637,CHERP,2
4638,KIAA0196,2
4639,SYAP1,2
4640,CHGB,2
4641,SWI5,2
4642,CHI3L2,2
4643,SVIL,2
4644,SV2A,2
4645,SUZ12,2
4646,SUV420H2,2
4647,CHMP2A,2
4648,SUPT3H,2
4649,SUV39H1,2
4650,CHMP2B,2
4651,CHMP3,2
4652,SUSD2,2
4653,SUSD1,2
4654,SURF4,2
4655,NUF2,2
4656,CHPF,2
4657,CHPF2,2
4658,CHRAC1,2
4659,KIAA0020,2
4660,CHRDL1,2
4661,CASP10,2
4662,GPSM3,2
4663,C2orf81,2
4664,C4orf3,2
4665,NKAIN1,2
4666,NKX2-8,2
4667,LETM2,2
4668,CADM1,2
4669,TOP3A,2
4670,TMEM218,2
4671,TOP2B,2
4672,C5orf64,2
4673,LILRA5,2
4674,LEPROTL1,2
4675,LILRA3,2
4676,C8orf82,2
4677,CADM4,2
4678,TMEM171,2
4679,TMTC3,2
4680,C9orf131,2
4681,TMEM213,2
4682,TMEM173,2
4683,C9orf142,2
4684,LEFTY2,2
4685,LIF,2
4686,TNFRSF11B,2
4687,C9orf147,2
4688,TMEM175,2
4689,C21orf58,2
4690,LAMP1,2
4691,C9orf91,2
4692,NLRP9,2
4693,TMEM229B,2
4694,TMEM161A,2
4695,TMEM161B,2
4696,TNFRSF21,2
4697,TMEM259,2
4698,TMEM63B,2
4699,C3orf83,2
4700,CAPN12,2
4701,C6orf120,2
4702,TMPRSS9,2
4703,NINL,2
4704,NGFR,2
4705,NGF,2
4706,C8orf59,2
4707,TOR1AIP2,2
4708,C2ORF15,2
4709,C8orf48,2
4710,C20orf144,2
4711,TMEM165,2
4712,CAPN11,2
4713,TMEM168,2
4714,C8orf56,2
4715,LILRB1,2
4716,TOPBP1,2
4717,CAP2,2
4718,TMEM176B,2
4719,LHX6,2
4720,LGR5,2
4721,TMEM209,2
4722,C5,2
4723,TMEM41B,2
4724,NLN,2
4725,TOM1L1,2
4726,C22orf23,2
4727,C22orf29,2
4728,CAMK2G,2
4729,TNS4,2
4730,CAMK2D,2
4731,CAMK2A,2
4732,NIPBL,2
4733,C9orf69,2
4734,NLGN4X,2
4735,TMEM186,2
4736,TMEM200A,2
4737,TMEM40,2
4738,LENG9,2
4739,CALN1,2
4740,LAT2,2
4741,C9orf47,2
4742,C2CD2,2
4743,TNS1,2
4744,CALM2,2
4745,TMEM198,2
4746,NFRKB,2
4747,LAS1L,2
4748,TNFAIP6,2
4749,TOM1L2,2
4750,NFXL1,2
4751,C9orf153,2
4752,LBH,2
4753,TMEM50B,2
4754,C9orf16,2
4755,TNNT3,2
4756,TMEM47,2
4757,C21orf88,2
4758,NKX3-2,2
4759,TOMM22,2
4760,LEPRE1,2
4761,C2CD4C,2
4762,NFASC,2
4763,CALHM2,2
4764,TNFRSF10A,2
4765,CAMP,2
4766,NEURL2,2
4767,TMEM44,2
4768,TMEM30A,2
4769,CALCB,2
4770,LENG8,2
4771,C9orf173,2
4772,C21orf91,2
4773,TNRC18,2
4774,CAMKMT,2
4775,TMEM160,2
4776,NFATC1,2
4777,TMEM158,2
4778,LANCL2,2
4779,TP53BP1,2
4780,LGI1,2
4781,TMEM136,2
4782,C1orf63,2
4783,CARM1,2
4784,TMEM86B,2
4785,NHLRC4,2
4786,TMEM139,2
4787,CACNA1D,2
4788,C3orf14,2
4789,NELFE,2
4790,TMEM81,2
4791,LGALS9,2
4792,TMEM144,2
4793,NHLRC3,2
4794,TNIP2,2
4795,TNK1,2
4796,C2orf70,2
4797,KSR2,2
4798,NHLRC1,2
4799,TMEM79,2
4800,CACNA1F,2
4801,C6orf195,2
4802,C2orf68,2
4803,CAAP1,2
4804,TP53I11,2
4805,C1orf54,2
4806,CACFD1,2
4807,C1orf198,2
4808,C1orf213,2
4809,NHSL1,2
4810,C2orf82,2
4811,TPBG,2
4812,CAB39L,2
4813,TMEM246,2
4814,TMEM132A,2
4815,TNFSF4,2
4816,TNFSF18,2
4817,C2orf91,2
4818,C1orf222,2
4819,TMEM8B,2
4820,TMEM88,2
4821,C7,2
4822,TP53TG3C,2
4823,TP53TG3,2
4824,TMEM99,2
4825,TMEM132E,2
4826,NKIRAS1,2
4827,C3,2
4828,KRT80,2
4829,NHP2,2
4830,CAPZA1,2
4831,C2orf69,2
4832,CALM1,2
4833,TMEM70,2
4834,LCTL,2
4835,NELL2,2
4836,C7orf57,2
4837,LGMN,2
4838,CAPRIN1,2
4839,KY,2
4840,TMEM155,2
4841,TMPRSS3,2
4842,LGALS7,2
4843,CACNB2,2
4844,CAPN5,2
4845,TMEM151A,2
4846,TMEM154,2
4847,CA14,2
4848,LAMP3,2
4849,NID2,2
4850,NGRN,2
4851,NFE2,2
4852,TMEM14B,2
4853,C1orf85,2
4854,LCN2,2
4855,C3orf49,2
4856,TOR1B,2
4857,TMEM255B,2
4858,LARGE,2
4859,LARP4B,2
4860,LAMTOR1,2
4861,TMEM232,2
4862,CAPN2,2
4863,GZMA,1
4864,GUCY1A2,1
4865,JAKMIP1,1
4866,GZMB,1
4867,H3F3A,1
4868,GYS1,1
4869,HYAL4,1
4870,GXYLT2,1
4871,IGFBP7,1
4872,MEMO1,1
4873,MEIS3,1
4874,MEIS1,1
4875,H2AFY2,1
4876,GUCA1A,1
4877,GYLTL1B,1
4878,GYG2,1
4879,KIAA0125,1
4880,MEIS2,1
4881,GUK1,1
4882,KHDC1L,1
4883,IGFLR1,1
4884,MEF2B,1
4885,MEPCE,1
4886,LGALS9C,1
4887,LGALS7B,1
4888,H2AFB2,1
4889,LEPREL4,1
4890,HUWE1,1
4891,LEPROT,1
4892,MEGF11,1
4893,MEIG1,1
4894,MEGF10,1
4895,H1FNT,1
4896,IGHMBP2,1
4897,JMJD6,1
4898,LETM1,1
4899,LMNA,1
4900,LMNB1,1
4901,LMO4,1
4902,KIAA0100,1
4903,LMOD1,1
4904,JHDM1D,1
4905,KEL,1
4906,IGFL4,1
4907,KIAA0101,1
4908,KDSR,1
4909,JARID2,1
4910,LEPR,1
4911,KHDRBS3,1
4912,KHK,1
4913,LMOD3,1
4914,MEF2BNB-MEF2B,1
4915,KRT6A,1
4916,IGIP,1
4917,MDH1,1
4918,LDLRAD2,1
4919,MCM3AP,1
4920,HBD,1
4921,ITIH2,1
4922,HBB,1
4923,HSPG2,1
4924,KIAA1107,1
4925,MCM7,1
4926,HBA2,1
4927,ITIH3,1
4928,MCM8,1
4929,HSPH1,1
4930,HAVCR2,1
4931,HTATIP2,1
4932,KIAA0947,1
4933,LPIN1,1
4934,MCU,1
4935,MCUR1,1
4936,LPHN1,1
4937,IGSF11,1
4938,KIAA0907,1
4939,HTR1D,1
4940,MDFI,1
4941,ITLN1,1
4942,LDLRAP1,1
4943,LPGAT1,1
4944,MDFIC,1
4945,KIAA1109,1
4946,KIAA1161,1
4947,HBS1L,1
4948,HCFC1R1,1
4949,LRCH4,1
4950,MBP,1
4951,KIAA1407,1
4952,MBTPS2,1
4953,MC1R,1
4954,HCN3,1
4955,MCAM,1
4956,MCAT,1
4957,MCC,1
4958,KIAA1328,1
4959,LDHC,1
4960,LRCH2,1
4961,KIAA1257,1
4962,KIAA1191,1
4963,HCCS,1
4964,KIAA1211L,1
4965,LRAT,1
4966,HSPE1,1
4967,IGSF8,1
4968,MCEE,1
4969,ITGB7,1
4970,HSPE1-MOB4,1
4971,LDHD,1
4972,ITGB8,1
4973,KIAA1199,1
4974,MCIDAS,1
4975,HAVCR1,1
4976,KIAA0754,1
4977,HABP4,1
4978,LPCAT4,1
4979,IVNS1ABP,1
4980,METAP2,1
4981,HARS,1
4982,LOX,1
4983,MED12,1
4984,HARBI1,1
4985,LEMD1,1
4986,MED13,1
4987,MED14,1
4988,LONRF3,1
4989,MED16,1
4990,HAPLN1,1
4991,LEMD2,1
4992,MED18,1
4993,MED20,1
4994,MED21,1
4995,IGJ,1
4996,IZUMO4,1
4997,HAND2,1
4998,KIAA0141,1
4999,HAGHL,1
5000,MED27,1
5001,HTRA3,1
5002,LOH12CR1,1
5003,HTRA4,1
5004,MED31,1
5005,LNP1,1
5006,IVL,1
5007,LEKR1,1
5008,MED1,1
5009,HAUS6,1
5010,LPAR4,1
5011,KIAA0753,1
5012,LDOC1,1
5013,KIAA0513,1
5014,HTR2A,1
5015,MDP1,1
5016,ITPA,1
5017,KIAA0430,1
5018,ITPKB,1
5019,HAUS8,1
5020,HAUS7,1
5021,LECT1,1
5022,KIAA0319L,1
5023,IVD,1
5024,ITPKC,1
5025,KIAA0319,1
5026,LEF1,1
5027,HAUS3,1
5028,ITPR2,1
5029,HTR7,1
5030,KIAA0232,1
5031,ME1,1
5032,ITPRIPL2,1
5033,MEA1,1
5034,MEAF6,1
5035,LOXL1,1
5036,HARS2,1
5037,METTL6,1
5038,LGI2,1
5039,IFT27,1
5040,KCNAB2,1
5041,IFI30,1
5042,KCNJ9,1
5043,KCNAB3,1
5044,MID1IP1,1
5045,MID2,1
5046,LINGO4,1
5047,KCNC1,1
5048,MIER1,1
5049,GRIN2D,1
5050,GRIN2C,1
5051,MIER2,1
5052,GRIN2A,1
5053,KCNC3,1
5054,GRIN1,1
5055,KCNC4,1
5056,IFI35,1
5057,MIF,1
5058,KCND1,1
5059,IFI44,1
5060,GRIK5,1
5061,IFT172,1
5062,LINGO3,1
5063,KCNJ4,1
5064,GRIK2,1
5065,GRIK1,1
5066,KCNE1L,1
5067,KCNJ3,1
5068,GRIA4,1
5069,LIPA,1
5070,GRIN3A,1
5071,JMJD7-PLA2G4B,1
5072,IFI27L2,1
5073,MGP,1
5074,GRPEL1,1
5075,KCNQ4,1
5076,IFT74,1
5077,IFT57,1
5078,IER5,1
5079,MGST2,1
5080,KCNQ2,1
5081,KCNQ1,1
5082,MIA,1
5083,KCNN4,1
5084,KCNN2,1
5085,GRM7,1
5086,LIFR,1
5087,GRM3,1
5088,GRM2,1
5089,LIG3,1
5090,LIG4,1
5091,IFI16,1
5092,KCNN1,1
5093,LILRA6,1
5094,MICA,1
5095,KBTBD4,1
5096,KCNK4,1
5097,MICALL1,1
5098,KCNK2,1
5099,LIPC,1
5100,KCNK15,1
5101,KCNK13,1
5102,KCNE2,1
5103,IFI6,1
5104,MINK1,1
5105,KCNE4,1
5106,LINC00632,1
5107,GRAP,1
5108,MIS18BP1,1
5109,LIN7A,1
5110,GRAMD4,1
5111,MISP,1
5112,MITF,1
5113,MKI67IP,1
5114,GRAMD1B,1
5115,LILRB5,1
5116,LIN54,1
5117,LIMCH1,1
5118,GPX7,1
5119,KCNIP3,1
5120,MKLN1,1
5121,LIN37,1
5122,LIMS3L,1
5123,KCNH6,1
5124,MKRN2,1
5125,GPX4,1
5126,IFNGR2,1
5127,GPX3,1
5128,IFNAR1,1
5129,IFNG,1
5130,MKRN3,1
5131,KCNH3,1
5132,KCNH2,1
5133,GPT2,1
5134,LIMD2,1
5135,LINC00908,1
5136,GRASP,1
5137,MIPOL1,1
5138,GREB1L,1
5139,IFIH1,1
5140,KCNJ2,1
5141,LILRB2,1
5142,GRIA1,1
5143,LINGO2,1
5144,IFT122,1
5145,LINC00999,1
5146,IFIT1,1
5147,MINOS1,1
5148,GRHL3,1
5149,KCNJ13,1
5150,GRHL1,1
5151,GREM2,1
5152,LILRB3,1
5153,GRB10,1
5154,MINOS1-NBL1,1
5155,MINPP1,1
5156,MIOS,1
5157,KCNF1,1
5158,GREB1,1
5159,LINC00998,1
5160,IFRD2,1
5161,GRB2,1
5162,MIPEP,1
5163,LINC00923,1
5164,GRB14,1
5165,KCNJ12,1
5166,KCNJ11,1
5167,LIPT1,1
5168,GRPEL2,1
5169,KCNRG,1
5170,KALRN,1
5171,ICT1,1
5172,KDM4A,1
5173,GTF2H4,1
5174,GTF2H2C,1
5175,GTF2H1,1
5176,METTL5,1
5177,GTF2F1,1
5178,MBOAT1,1
5179,JUNB,1
5180,LGR4,1
5181,METTL7A,1
5182,JUND,1
5183,METTL8,1
5184,KDM3A,1
5185,KDM2B,1
5186,GSTZ1,1
5187,GSTT2B,1
5188,GSTT2,1
5189,GSTP1,1
5190,MEX3A,1
5191,MEX3B,1
5192,IGFBP1,1
5193,JUP,1
5194,MEX3D,1
5195,ID2,1
5196,MFAP1,1
5197,KDM1B,1
5198,MFAP2,1
5199,GSTO1,1
5200,GTF2H5,1
5201,KDM4C,1
5202,METTL25,1
5203,KDM5B,1
5204,LMBRD2,1
5205,GTPBP8,1
5206,LMBRD1,1
5207,IBTK,1
5208,KDM6A,1
5209,METTL10,1
5210,METTL12,1
5211,KDM5C,1
5212,JMJD8,1
5213,GTPBP1,1
5214,ICA1,1
5215,ICAM3,1
5216,JMY,1
5217,GTF3C5,1
5218,METTL24,1
5219,ICAM5,1
5220,IGFBP4,1
5221,GTF3C4,1
5222,METTL17,1
5223,KDM4D,1
5224,GTF3C2,1
5225,ICOS,1
5226,GTF2I,1
5227,JPH3,1
5228,JPH4,1
5229,LGI3,1
5230,METTL22,1
5231,LMAN2L,1
5232,KDELC2,1
5233,KANK1,1
5234,GRSF1,1
5235,IGFALS,1
5236,LIX1L,1
5237,MGA,1
5238,IDH2,1
5239,IDH3A,1
5240,MGAT1,1
5241,MGAT3,1
5242,MGAT4C,1
5243,KATNAL1,1
5244,GSK3B,1
5245,IDH3G,1
5246,GSG2,1
5247,IDI1,1
5248,MGAT5,1
5249,GSG1,1
5250,IDO1,1
5251,MGC10955,1
5252,LIPT2,1
5253,MGC4294,1
5254,IDS,1
5255,KCTD11,1
5256,KCNT1,1
5257,GSDMD,1
5258,GSDMC,1
5259,MGLL,1
5260,MGME1,1
5261,KAZALD1,1
5262,GS1-259H13.10,1
5263,GRWD1,1
5264,GRTP1,1
5265,MFSD8,1
5266,LHFPL3,1
5267,KCTD20,1
5268,IDE,1
5269,KDELC1,1
5270,GSTM3,1
5271,KANK3,1
5272,LHB,1
5273,LMAN1,1
5274,GSTM1,1
5275,GSTCD,1
5276,KCTD8,1
5277,KANSL2,1
5278,IFT88,1
5279,ID4,1
5280,GSS,1
5281,KCTD6,1
5282,LLPH,1
5283,GSPT1,1
5284,LHFPL1,1
5285,LHFPL2,1
5286,IFT80,1
5287,MFSD10,1
5288,KARS,1
5289,KCTD4,1
5290,KCTD3,1
5291,MFSD5,1
5292,LLGL2,1
5293,KAT2B,1
5294,KAT5,1
5295,GPSM2,1
5296,KCTD21,1
5297,HCRTR1,1
5298,LRIG3,1
5299,LRFN1,1
5300,INTS12,1
5301,KLK6,1
5302,KLK4,1
5303,HLA-B,1
5304,MAB21L1,1
5305,HPS6,1
5306,LACTB,1
5307,HLA-A,1
5308,HKR1,1
5309,INTS6,1
5310,LRRC59,1
5311,LAD1,1
5312,MACF1,1
5313,KLK2,1
5314,MAD1L1,1
5315,IL5RA,1
5316,IL3RA,1
5317,MAD2L1BP,1
5318,KLK13,1
5319,HK3,1
5320,IL32,1
5321,KLK12,1
5322,MAD2L2,1
5323,LAGE3,1
5324,LRRC58,1
5325,MAEA,1
5326,HK2,1
5327,LAMA1,1
5328,HRAS,1
5329,HIVEP3,1
5330,HLA-C,1
5331,INTS10,1
5332,KLK10,1
5333,M1AP,1
5334,KLLN,1
5335,IL6ST,1
5336,IL6R,1
5337,L3MBTL2,1
5338,HMCN1,1
5339,HMBOX1,1
5340,INPPL1,1
5341,INSC,1
5342,LYRM4,1
5343,LYRM7,1
5344,KLKB1,1
5345,INSL3,1
5346,LYRM9,1
5347,LRRC8A,1
5348,L3MBTL3,1
5349,IL6,1
5350,LYSMD4,1
5351,LYST,1
5352,HLA-E,1
5353,LYZ,1
5354,HLA-DRA,1
5355,LZIC,1
5356,HPS4,1
5357,HLA-DQB1,1
5358,LACC1,1
5359,HLA-DQA2,1
5360,LRRC69,1
5361,HLA-DMB,1
5362,LZTS2,1
5363,HIVEP1,1
5364,HIST3H2BB,1
5365,INPP5J,1
5366,HRK,1
5367,HIST1H3A,1
5368,HIST1H2BN,1
5369,LRRC46,1
5370,MAGT1,1
5371,HIST1H2BJ,1
5372,KLHL4,1
5373,MAK16,1
5374,IL21R,1
5375,HS1BP3,1
5376,HIST1H2BF,1
5377,HS3ST4,1
5378,KLHL38,1
5379,MALT1,1
5380,KLHL36,1
5381,HS3ST6,1
5382,IQCH,1
5383,HS6ST2,1
5384,HIST1H2AM,1
5385,IL1RN,1
5386,KLHL33,1
5387,HS6ST3,1
5388,IL1RL2,1
5389,HSBP1,1
5390,MAML3,1
5391,LRRC42,1
5392,LRRC40,1
5393,MAN1A1,1
5394,IL1RL1,1
5395,KLHL31,1
5396,HRNR,1
5397,IPO7,1
5398,INTU,1
5399,MAGOH,1
5400,LRRC57,1
5401,IP6K1,1
5402,MAFK,1
5403,LAMA5,1
5404,HRASLS2,1
5405,LAMB2,1
5406,HIST3H2A,1
5407,MAGEA8,1
5408,MAGEB17,1
5409,KLHL8,1
5410,IL27RA,1
5411,LRRC4C,1
5412,HIST2H2BE,1
5413,HRG,1
5414,KLHL6,1
5415,IPCEF1,1
5416,IL23A,1
5417,HIST1H4H,1
5418,IPMK,1
5419,HRH4,1
5420,LAMB4,1
5421,IPO11,1
5422,MAGI1,1
5423,MAGI2,1
5424,LRRC49,1
5425,IPO13,1
5426,LRRC48,1
5427,IPO5,1
5428,KLHL5,1
5429,LYRM2,1
5430,KLRB1,1
5431,MAN1C1,1
5432,IMP3,1
5433,HOXD1,1
5434,HOXA6,1
5435,HOXA4,1
5436,LTA4H,1
5437,KREMEN1,1
5438,KRTCAP3,1
5439,LTB4R,1
5440,HOOK3,1
5441,HOOK2,1
5442,KRCC1,1
5443,LTB4R2,1
5444,LTBP1,1
5445,KRBOX4,1
5446,HOOK1,1
5447,IMMP2L,1
5448,LTBP2,1
5449,KTI12,1
5450,LTBP4,1
5451,KRBOX1,1
5452,LTBR,1
5453,LRRN4,1
5454,KRBA2,1
5455,HOMER1,1
5456,ING5,1
5457,KRBA1,1
5458,KPNB1,1
5459,LTK,1
5460,HNRNPM,1
5461,LTN1,1
5462,KRT1,1
5463,KRTAP5-9,1
5464,HP,1
5465,KRT13,1
5466,HOXB9,1
5467,IMPACT,1
5468,KRT5,1
5469,HOXB7,1
5470,LRWD1,1
5471,IMPDH1,1
5472,KRT27,1
5473,LSAMP,1
5474,IMPA1,1
5475,LRRTM4,1
5476,HOXC4,1
5477,KRT6B,1
5478,KRT222,1
5479,HOXC5,1
5480,INCA1,1
5481,KRT6C,1
5482,HOXB5,1
5483,LSM11,1
5484,LSM12,1
5485,KRT15,1
5486,INCENP,1
5487,LSM14A,1
5488,KRT14,1
5489,LSM14B,1
5490,LSM3,1
5491,HOXA7,1
5492,LRRTM2,1
5493,LSM4,1
5494,LSM5,1
5495,IMMP1L,1
5496,ILVBL,1
5497,LYRM1,1
5498,LY6G6C,1
5499,INO80D,1
5500,LY75,1
5501,LY86,1
5502,HPDL,1
5503,LY9,1
5504,HMGN1,1
5505,LYAR,1
5506,HPGDS,1
5507,HPN,1
5508,LYG2,1
5509,INPP4B,1
5510,LRRD1,1
5511,HMGCLL1,1
5512,HMGB3,1
5513,LYN,1
5514,LRRCC1,1
5515,HMGB1,1
5516,INPP5D,1
5517,LYPD3,1
5518,KLRC4,1
5519,LYPD5,1
5520,HMGA1,1
5521,KLRC1,1
5522,IL7R,1
5523,LYPD6,1
5524,LRRC8D,1
5525,LYPLA2,1
5526,LRRC8C,1
5527,LYPLAL1,1
5528,IL8,1
5529,IL9R,1
5530,INHBB,1
5531,HMGN5,1
5532,KTN1,1
5533,INHBE,1
5534,L1CAM,1
5535,KPNA2,1
5536,HNRNPDL,1
5537,KNTC1,1
5538,KNOP1,1
5539,KMT2E,1
5540,KMT2D,1
5541,INIP,1
5542,HNRNPA3,1
5543,HNRNPA1L2,1
5544,HPCA,1
5545,KMT2C,1
5546,HPCAL1,1
5547,ILK,1
5548,LXN,1
5549,HNF4A,1
5550,LY6D,1
5551,INMT-FAM188B,1
5552,LY6E,1
5553,ILF3,1
5554,LY6G5B,1
5555,KLRK1,1
5556,LRRFIP2,1
5557,HMMR,1
5558,HMGXB3,1
5559,KLRG1,1
5560,KLRF1,1
5561,MAN1A2,1
5562,MAN2B2,1
5563,KIAA1456,1
5564,LCLAT1,1
5565,MARK3,1
5566,MARK4,1
5567,HERC1,1
5568,KIF23,1
5569,HEPN1,1
5570,HEPH,1
5571,KIF22,1
5572,KIF20B,1
5573,KIF1C,1
5574,HSPA1B,1
5575,LRP1B,1
5576,KIF1A,1
5577,LRP12,1
5578,HENMT1,1
5579,KIF19,1
5580,KIF16B,1
5581,IKZF4,1
5582,MARVELD2,1
5583,HEMGN,1
5584,MARVELD3,1
5585,KIF12,1
5586,MASP2,1
5587,HSPA4L,1
5588,ITGA2B,1
5589,MAST2,1
5590,HELQ,1
5591,IKZF2,1
5592,HELLS,1
5593,MAST4,1
5594,LCMT2,1
5595,MARK1,1
5596,HELB,1
5597,MARCKSL1,1
5598,MAPK8IP3,1
5599,ISL2,1
5600,ISM1,1
5601,MAPK9,1
5602,KIFAP3,1
5603,KIF9,1
5604,MAPKAPK3,1
5605,ISOC2,1
5606,IL16,1
5607,LATS2,1
5608,MARCH10,1
5609,MARCH2,1
5610,HES2,1
5611,ISPD,1
5612,HERPUD1,1
5613,LAYN,1
5614,HSPA12B,1
5615,KIF6,1
5616,KIF3B,1
5617,IL13,1
5618,LBR,1
5619,MARCH4,1
5620,HERC5,1
5621,KIF26B,1
5622,ITFG2,1
5623,IL11,1
5624,MARCH5,1
5625,MARCH9,1
5626,IL10RB,1
5627,LCOR,1
5628,HEG1,1
5629,HES5,1
5630,ITGB1,1
5631,IK,1
5632,HDHD2,1
5633,MBD2,1
5634,ITGB1BP1,1
5635,LDHA,1
5636,KIAA1614,1
5637,HDGFRP3,1
5638,IHH,1
5639,HDGFRP2,1
5640,HDDC3,1
5641,KIAA1598,1
5642,HDDC2,1
5643,HDC,1
5644,MBD3,1
5645,KIAA1586,1
5646,HDAC9,1
5647,KIAA1549,1
5648,MBD6,1
5649,HSPB8,1
5650,LDHB,1
5651,HDAC4,1
5652,HDAC3,1
5653,IGSF9,1
5654,HDAC2,1
5655,MBNL1,1
5656,MBNL2,1
5657,KIAA1462,1
5658,HSPBAP1,1
5659,ITGB3,1
5660,MB21D1,1
5661,HSPB3,1
5662,ITGA3,1
5663,LRGUK,1
5664,HECW2,1
5665,MASTL,1
5666,LDB1,1
5667,LRP1,1
5668,KIAA2022,1
5669,KIAA1984,1
5670,LRMP,1
5671,HECTD2,1
5672,KIAA1919,1
5673,LRIT3,1
5674,HEBP2,1
5675,HSPB11,1
5676,ITGA6,1
5677,HSPB2-C11orf52,1
5678,LRSAM1,1
5679,MATN1,1
5680,HEBP1,1
5681,ITGA8,1
5682,MATN3,1
5683,HEATR5B,1
5684,ITGAD,1
5685,HEATR4,1
5686,LRIF1,1
5687,ITGAE,1
5688,HEATR3,1
5689,KIAA1737,1
5690,KIAA1731,1
5691,ITGAL,1
5692,HEATR1,1
5693,LATS1,1
5694,MAPK8IP2,1
5695,MAN2C1,1
5696,MAP2K7,1
5697,MAP3K10,1
5698,KLHL11,1
5699,MAP3K15,1
5700,HSD17B2,1
5701,LANCL1,1
5702,LRRC32,1
5703,KLHL10,1
5704,MAP3K7,1
5705,KLHDC9,1
5706,IL18BP,1
5707,HINT1,1
5708,IRF1,1
5709,KLHDC8B,1
5710,MAP3K8,1
5711,HILPDA,1
5712,LRRC3,1
5713,HIGD1B,1
5714,IRF2,1
5715,HIF3A,1
5716,KLHDC7B,1
5717,HIF1AN,1
5718,KLHDC1,1
5719,HIF1A,1
5720,LRRC29,1
5721,HID1,1
5722,KLF6,1
5723,IRF4,1
5724,LRRC24,1
5725,MAP4,1
5726,LAMTOR5,1
5727,LRRC37A,1
5728,LAPTM4A,1
5729,LAMTOR3,1
5730,MANBAL,1
5731,MANEAL,1
5732,HSBP1L1,1
5733,LRRC4,1
5734,HIRA,1
5735,KLHL30,1
5736,IL1RAPL2,1
5737,HIPK1,1
5738,HSCB,1
5739,MAOB,1
5740,MAP1B,1
5741,HSD11B1L,1
5742,LRRC39,1
5743,HSD11B2,1
5744,HSD17B1,1
5745,IL1RAP,1
5746,KLHL24,1
5747,LRRC37B,1
5748,LRRC37A3,1
5749,IQUB,1
5750,MAP1S,1
5751,MAP2,1
5752,KLHL23,1
5753,KLHL22,1
5754,IRAK1BP1,1
5755,IRAK2,1
5756,MAP2K3,1
5757,HINT3,1
5758,KLHL21,1
5759,HSD17B4,1
5760,LAPTM4B,1
5761,MAPK8,1
5762,HHEX,1
5763,IRX5,1
5764,HSF1,1
5765,HHATL,1
5766,LRRC16A,1
5767,HSF2BP,1
5768,LARS,1
5769,LRRC15,1
5770,HGF,1
5771,MAPK12,1
5772,KIR2DL3,1
5773,MAPK15,1
5774,HGD,1
5775,LRRC14,1
5776,ISG20,1
5777,MAPK1IP1L,1
5778,LRRC1,1
5779,HEYL,1
5780,HEY1,1
5781,ISL1,1
5782,LASP1,1
5783,KIFC2,1
5784,IL17RA,1
5785,HEXIM2,1
5786,LAT,1
5787,HEXB,1
5788,HEXA,1
5789,LRR1,1
5790,KIFC1,1
5791,HESX1,1
5792,KIRREL3,1
5793,HSDL2,1
5794,KLF5,1
5795,KISS1,1
5796,HIC1,1
5797,IL18,1
5798,IRF5,1
5799,KLF4,1
5800,KLF17,1
5801,IL17RE,1
5802,HIBCH,1
5803,IRF8,1
5804,KLF15,1
5805,IRGM,1
5806,HIBADH,1
5807,KLF14,1
5808,IRS2,1
5809,KLF13,1
5810,KLF12,1
5811,LARP1B,1
5812,KLC3,1
5813,LARP6,1
5814,KLC1,1
5815,MAP7,1
5816,HHLA2,1
5817,KLB,1
5818,KL,1
5819,MAP7D3,1
5820,LRRC18,1
5821,IRX3,1
5822,KITLG,1
5823,MAP9,1
5824,HSD17B7,1
5825,IFNAR2,1
5826,ZZZ3,1
5827,GPS1,1
5828,C4orf19,1
5829,C6orf1,1
5830,C6ORF50,1
5831,C5orf63,1
5832,C5orf60,1
5833,C5orf51,1
5834,C5orf42,1
5835,C5orf38,1
5836,C5orf28,1
5837,C5orf24,1
5838,C5orf15,1
5839,C4orf6,1
5840,C4orf48,1
5841,C4orf47,1
5842,C4orf46,1
5843,C4orf27,1
5844,C6orf106,1
5845,C6orf123,1
5846,C6orf132,1
5847,C6orf62,1
5848,C7orf55,1
5849,C7orf50,1
5850,C7orf49,1
