,gene_name
2078,ENSG00000170468.7
2079,ENSG00000246082.2
2080,ENSG00000272092.1
2081,ENSG00000233347.1
2082,ENSG00000232472.1
2083,ENSG00000129244.8
2084,ENSG00000035681.7
2085,ENSG00000115425.13
2086,ENSG00000217241.1
2087,ENSG00000244073.1
2088,ENSG00000204219.9
2089,ENSG00000198929.12
2090,ENSG00000233593.6
2091,ENSG00000187837.3
2092,ENSG00000174327.6
2093,ENSG00000266066.1
2094,ENSG00000231327.1
2095,ENSG00000100842.12
2096,ENSG00000266968.2
2097,ENSG00000143819.12
2098,ENSG00000104267.9
2099,ENSG00000057704.10
2100,ENSG00000177600.8
2101,ENSG00000119699.7
2102,ENSG00000127452.8
2103,ENSG00000133134.11
2104,ENSG00000149201.9
2105,ENSG00000269242.1
2106,ENSG00000169905.12
2107,ENSG00000154518.9
2108,ENSG00000158201.9
2109,ENSG00000203995.9
2110,ENSG00000077312.8
2111,ENSG00000187013.4
2112,ENSG00000213424.8
2113,ENSG00000105289.14
2114,ENSG00000160447.6
2115,ENSG00000177822.7
2116,ENSG00000113600.10
2117,ENSG00000197558.11
2118,ENSG00000106246.17
2119,ENSG00000114374.12
2120,ENSG00000232645.5
2121,ENSG00000170835.13
2122,ENSG00000145743.15
2123,ENSG00000048140.17
2124,ENSG00000108298.9
2125,ENSG00000151503.12
2126,ENSG00000095585.16
2127,ENSG00000183784.6
2128,ENSG00000164929.16
2129,ENSG00000258334.1
2130,ENSG00000132967.9
2131,ENSG00000145777.14
2132,ENSG00000258806.1
2133,ENSG00000228779.1
2134,ENSG00000130653.15
2135,ENSG00000239605.8
2136,ENSG00000230733.2
2137,ENSG00000153904.18
2138,ENSG00000151332.18
2139,ENSG00000187288.10
2140,ENSG00000083828.15
2141,ENSG00000278934.1
2142,ENSG00000261051.1
2143,ENSG00000165714.10
2144,ENSG00000172270.18
2145,ENSG00000221957.8
2146,ENSG00000100350.14
2147,ENSG00000089558.8
2148,ENSG00000245937.7
2149,ENSG00000110315.6
2150,ENSG00000231940.1
2151,ENSG00000132423.10
2152,ENSG00000236444.3
2153,ENSG00000240069.1
2154,ENSG00000211592.6
2155,ENSG00000204386.10
2156,ENSG00000137875.4
2157,ENSG00000125247.15
2158,ENSG00000166483.10
2159,ENSG00000264578.1
2160,ENSG00000168658.18
2161,ENSG00000145491.11
2162,ENSG00000137166.14
2163,ENSG00000242732.4
2164,ENSG00000163116.9
2165,ENSG00000170775.2
2166,ENSG00000087245.12
2167,ENSG00000100593.17
2168,ENSG00000171148.13
2169,ENSG00000277459.1
2170,ENSG00000145920.14
2171,ENSG00000188487.11
2172,ENSG00000128656.13
2173,ENSG00000065978.17
2174,ENSG00000180071.18
2175,ENSG00000279174.1
2176,ENSG00000277200.1
2177,ENSG00000232818.2
2178,ENSG00000108244.16
2179,ENSG00000011243.17
2180,ENSG00000140450.8
2181,ENSG00000258274.1
2182,ENSG00000136098.16
2183,ENSG00000108381.10
2184,ENSG00000213995.11
2185,ENSG00000121274.12
2186,ENSG00000262049.1
2187,ENSG00000169783.12
2188,ENSG00000247735.2
2189,ENSG00000162704.15
2190,ENSG00000087053.18
2191,ENSG00000179820.15
2192,ENSG00000231133.6
2193,ENSG00000133318.13
2194,ENSG00000180815.14
2195,ENSG00000273521.1
2196,ENSG00000118971.7
2197,ENSG00000108175.16
2198,ENSG00000196821.9
2199,ENSG00000267767.2
2200,ENSG00000182173.12
2201,ENSG00000101187.15
2202,ENSG00000089022.13
2203,ENSG00000196937.10
2204,ENSG00000105393.15
2205,ENSG00000257391.1
2206,ENSG00000170004.16
2207,ENSG00000155363.18
2208,ENSG00000279039.1
2209,ENSG00000142634.12
2210,ENSG00000176909.11
2211,ENSG00000176046.8
2212,ENSG00000153495.10
2213,ENSG00000133019.11
2214,ENSG00000230337.1
2215,ENSG00000101342.9
2216,ENSG00000108797.11
2217,ENSG00000228798.1
2218,ENSG00000279236.1
2219,ENSG00000156261.12
2220,ENSG00000100033.16
2221,ENSG00000091428.17
2222,ENSG00000152240.12
2223,ENSG00000154309.8
2224,ENSG00000227741.1
2225,ENSG00000214290.7
2226,ENSG00000176531.10
2227,ENSG00000182050.13
2228,ENSG00000107789.15
2229,ENSG00000005073.5
2230,ENSG00000130558.18
2231,ENSG00000179902.12
2232,ENSG00000184224.3
2233,ENSG00000162302.12
2234,ENSG00000273771.1
2235,ENSG00000039600.10
2236,ENSG00000224940.8
2237,ENSG00000233077.1
2238,ENSG00000278071.1
2239,ENSG00000259498.1
2240,ENSG00000165383.10
2241,ENSG00000257591.5
2242,ENSG00000161381.13
2243,ENSG00000211956.2
2244,ENSG00000231084.2
2245,ENSG00000089041.16
2246,ENSG00000117480.15
2247,ENSG00000162885.12
2248,ENSG00000005194.14
2249,ENSG00000272729.1
2250,ENSG00000156219.16
2251,ENSG00000135916.15
2252,ENSG00000259039.1
2253,ENSG00000250317.8
2254,ENSG00000078967.12
2255,ENSG00000169245.5
2256,ENSG00000187889.12
2257,ENSG00000130787.13
2258,ENSG00000233255.1
2259,ENSG00000163703.17
2260,ENSG00000273011.1
2261,ENSG00000125875.13
2262,ENSG00000156113.20
2263,ENSG00000183979.7
2264,ENSG00000226284.1
2265,ENSG00000279428.1
2266,ENSG00000246582.2
2267,ENSG00000011132.11
2268,ENSG00000172348.14
2269,ENSG00000136141.14
2270,ENSG00000114554.11
2271,ENSG00000241627.3
2272,ENSG00000140297.12
2273,ENSG00000196482.16
2274,ENSG00000116871.15
2275,ENSG00000213988.9
2276,ENSG00000123352.17
2277,ENSG00000100505.13
2278,ENSG00000214050.7
2279,ENSG00000214827.9
2280,ENSG00000264714.1
2281,ENSG00000129194.7
2282,ENSG00000163380.15
2283,ENSG00000275630.1
2284,ENSG00000162244.10
2285,ENSG00000138190.16
2286,ENSG00000133067.17
2287,ENSG00000165553.4
2288,ENSG00000279595.1
2289,ENSG00000233154.5
2290,ENSG00000099797.11
2291,ENSG00000066279.16
2292,ENSG00000211899.7
2293,ENSG00000173253.14
2294,ENSG00000140945.15
2295,ENSG00000148331.11
2296,ENSG00000158669.11
2297,ENSG00000262410.1
2298,ENSG00000205363.5
2299,ENSG00000272821.1
2300,ENSG00000149294.16
2301,ENSG00000109536.11
2302,ENSG00000261685.2
2303,ENSG00000236120.6
2304,ENSG00000257008.6
2305,ENSG00000103365.15
2306,ENSG00000142173.14
2307,ENSG00000227467.3
2308,ENSG00000113209.8
2309,ENSG00000165637.13
2310,ENSG00000198650.10
2311,ENSG00000083290.19
2312,ENSG00000204860.4
2313,ENSG00000280158.1
2314,ENSG00000237943.6
2315,ENSG00000106853.16
2316,ENSG00000132693.12
2317,ENSG00000204622.10
2318,ENSG00000177108.5
2319,ENSG00000114805.16
2320,ENSG00000243175.1
2321,ENSG00000087077.11
2322,ENSG00000258301.3
2323,ENSG00000183172.8
2324,ENSG00000160570.13
2325,ENSG00000107338.9
2326,ENSG00000260742.1
2327,ENSG00000152785.6
2328,ENSG00000255038.1
2329,ENSG00000161013.16
2330,ENSG00000235659.1
2331,ENSG00000262873.1
2332,ENSG00000171135.12
2333,ENSG00000087842.10
2334,ENSG00000157654.17
2335,ENSG00000126756.11
2336,ENSG00000232450.1
2337,ENSG00000237214.3
2338,ENSG00000161905.12
2339,ENSG00000233485.1
2340,ENSG00000167977.8
2341,ENSG00000150054.18
2342,ENSG00000196353.11
2343,ENSG00000138642.14
2344,ENSG00000214389.2
2345,ENSG00000213973.8
2346,ENSG00000111275.12
2347,ENSG00000066382.16
2348,ENSG00000143156.13
2349,ENSG00000139793.18
2350,ENSG00000143125.5
2351,ENSG00000197934.8
2352,ENSG00000087303.16
2353,ENSG00000249695.6
2354,ENSG00000139117.13
2355,ENSG00000161618.9
2356,ENSG00000166165.12
2357,ENSG00000147082.17
2358,ENSG00000143228.12
2359,ENSG00000145423.4
2360,ENSG00000112715.20
2361,ENSG00000204616.10
2362,ENSG00000069966.18
2363,ENSG00000250073.2
2364,ENSG00000260509.2
2365,ENSG00000101096.19
2366,ENSG00000137441.7
2367,ENSG00000197445.2
2368,ENSG00000115902.10
2369,ENSG00000261327.4
2370,ENSG00000085978.21
2371,ENSG00000106571.12
2372,ENSG00000257599.1
2373,ENSG00000186867.10
2374,ENSG00000137207.11
2375,ENSG00000143450.14
2376,ENSG00000271367.1
2377,ENSG00000171532.4
2378,ENSG00000100865.14
2379,ENSG00000256060.2
2380,ENSG00000161048.11
2381,ENSG00000185168.5
2382,ENSG00000168447.10
2383,ENSG00000266993.3
2384,ENSG00000142623.9
2385,ENSG00000224729.5
2386,ENSG00000262160.1
2387,ENSG00000073910.19
2388,ENSG00000223685.5
2389,ENSG00000173702.7
2390,ENSG00000137266.14
2391,ENSG00000279353.1
2392,ENSG00000177464.4
2393,ENSG00000108984.13
2394,ENSG00000007933.12
2395,ENSG00000182307.12
2396,ENSG00000144824.19
2397,ENSG00000273391.1
2398,ENSG00000204666.3
2399,ENSG00000165060.11
2400,ENSG00000268104.2
2401,ENSG00000197061.4
2402,ENSG00000143995.19
2403,ENSG00000268751.1
2404,ENSG00000198948.11
2405,ENSG00000064726.9
2406,ENSG00000255337.1
2407,ENSG00000205502.3
2408,ENSG00000163737.3
2409,ENSG00000234869.1
2410,ENSG00000213904.8
2411,ENSG00000124134.8
2412,ENSG00000180828.2
2413,ENSG00000184156.15
2414,ENSG00000135912.10
2415,ENSG00000241186.7
2416,ENSG00000169994.18
2417,ENSG00000185483.11
2418,ENSG00000111145.7
2419,ENSG00000101152.10
2420,ENSG00000073150.13
2421,ENSG00000110169.10
2422,ENSG00000167645.16
2423,ENSG00000131149.17
2424,ENSG00000246640.1
2425,ENSG00000179010.14
2426,ENSG00000179256.2
2427,ENSG00000167244.17
2428,ENSG00000264895.1
2429,ENSG00000167941.2
2430,ENSG00000076248.10
2431,ENSG00000186654.20
2432,ENSG00000123908.11
2433,ENSG00000067225.17
2434,ENSG00000198830.10
2435,ENSG00000197121.14
2436,ENSG00000242142.1
2437,ENSG00000204681.10
2438,ENSG00000183535.9
2439,ENSG00000137634.9
2440,ENSG00000279130.1
2441,ENSG00000214016.3
2442,ENSG00000173548.8
2443,ENSG00000204261.8
2444,ENSG00000136147.16
2445,ENSG00000094796.4
2446,ENSG00000128833.12
2447,ENSG00000166473.16
2448,ENSG00000111271.14
2449,ENSG00000102034.16
2450,ENSG00000239911.2
2451,ENSG00000237372.2
2452,ENSG00000272381.1
2453,ENSG00000253676.1
2454,ENSG00000123358.19
2455,ENSG00000277559.1
2456,ENSG00000263470.1
2457,ENSG00000125841.12
2458,ENSG00000271200.1
2459,ENSG00000182372.7
2460,ENSG00000167280.16
2461,ENSG00000235563.1
2462,ENSG00000189171.13
2463,ENSG00000272858.1
2464,ENSG00000273680.1
2465,ENSG00000198131.13
2466,ENSG00000109083.13
2467,ENSG00000145147.19
2468,ENSG00000185652.11
2469,ENSG00000213493.3
2470,ENSG00000163681.14
2471,ENSG00000109919.9
2472,ENSG00000128294.15
2473,ENSG00000124155.16
2474,ENSG00000099337.4
2475,ENSG00000155099.7
2476,ENSG00000111432.4
2477,ENSG00000184831.13
2478,ENSG00000112796.9
2479,ENSG00000145734.18
2480,ENSG00000105229.6
2481,ENSG00000270194.1
2482,ENSG00000229047.1
2483,ENSG00000117322.16
2484,ENSG00000273366.1
2485,ENSG00000163931.15
2486,ENSG00000188869.12
2487,ENSG00000228703.1
2488,ENSG00000215021.8
2489,ENSG00000145990.10
2490,ENSG00000100191.5
2491,ENSG00000129991.12
2492,ENSG00000055955.15
2493,ENSG00000185000.9
2494,ENSG00000106004.4
2495,ENSG00000108950.11
2496,ENSG00000170619.9
2497,ENSG00000156398.12
2498,ENSG00000111057.10
2499,ENSG00000180316.11
2500,ENSG00000183307.3
2501,ENSG00000109586.11
2502,ENSG00000246334.2
2503,ENSG00000166860.2
2504,ENSG00000164754.12
2505,ENSG00000172115.8
2506,ENSG00000225131.2
2507,ENSG00000261575.2
2508,ENSG00000128394.16
2509,ENSG00000180353.10
2510,ENSG00000249464.5
2511,ENSG00000257052.1
2512,ENSG00000215883.9
2513,ENSG00000205414.1
2514,ENSG00000104059.4
2515,ENSG00000185479.5
2516,ENSG00000271970.1
2517,ENSG00000254598.2
2518,ENSG00000198028.3
2519,ENSG00000103494.12
2520,ENSG00000149480.6
2521,ENSG00000163660.11
2522,ENSG00000248587.6
2523,ENSG00000197355.10
2524,ENSG00000154945.6
2525,ENSG00000128268.11
2526,ENSG00000139211.6
2527,ENSG00000177200.15
2528,ENSG00000133657.14
2529,ENSG00000068885.14
2530,ENSG00000145248.6
2531,ENSG00000116962.14
2532,ENSG00000224594.2
2533,ENSG00000272768.1
2534,ENSG00000077782.19
2535,ENSG00000169607.12
2536,ENSG00000231971.5
2537,ENSG00000266274.2
2538,ENSG00000196696.12
2539,ENSG00000167861.15
2540,ENSG00000187800.13
2541,ENSG00000278932.3
2542,ENSG00000214548.14
2543,ENSG00000104613.11
2544,ENSG00000160180.15
2545,ENSG00000244300.2
2546,ENSG00000224032.6
2547,ENSG00000168546.10
2548,ENSG00000169224.12
2549,ENSG00000158815.10
2550,ENSG00000279332.1
2551,ENSG00000238113.6
2552,ENSG00000273796.1
2553,ENSG00000136378.14
2554,ENSG00000177374.12
2555,ENSG00000257800.1
2556,ENSG00000236740.6
2557,ENSG00000269226.7
2558,ENSG00000084110.10
2559,ENSG00000130066.16
2560,ENSG00000225518.2
2561,ENSG00000124243.17
2562,ENSG00000101670.11
2563,ENSG00000138769.10
2564,ENSG00000148296.6
2565,ENSG00000278887.1
2566,ENSG00000143727.15
2567,ENSG00000148826.8
2568,ENSG00000115363.13
2569,ENSG00000068438.14
2570,ENSG00000214413.7
2571,ENSG00000144331.18
2572,ENSG00000167272.10
2573,ENSG00000198542.13
2574,ENSG00000166819.11
2575,ENSG00000227053.1
2576,ENSG00000105501.11
2577,ENSG00000170382.11
2578,ENSG00000279077.1
2579,ENSG00000105202.7
2580,ENSG00000163638.13
2581,ENSG00000272654.1
2582,ENSG00000164855.15
2583,ENSG00000175354.18
2584,ENSG00000234456.7
2585,ENSG00000181143.15
2586,ENSG00000110887.7
2587,ENSG00000101997.12
2588,ENSG00000061455.10
2589,ENSG00000261150.2
2590,ENSG00000064199.6
2591,ENSG00000124479.8
2592,ENSG00000105088.8
2593,ENSG00000160593.17
2594,ENSG00000163785.12
2595,ENSG00000157741.14
2596,ENSG00000245812.2
2597,ENSG00000238273.3
2598,ENSG00000197102.10
2599,ENSG00000189067.12
2600,ENSG00000105849.5
2601,ENSG00000183298.5
2602,ENSG00000186790.5
2603,ENSG00000134278.14
2604,ENSG00000114982.17
2605,ENSG00000111371.15
2606,ENSG00000261332.1
2607,ENSG00000178460.17
2608,ENSG00000204536.13
2609,ENSG00000263986.1
2610,ENSG00000010404.17
2611,ENSG00000276073.1
2612,ENSG00000177410.12
2613,ENSG00000179639.10
2614,ENSG00000278765.1
2615,ENSG00000168135.4
2616,ENSG00000151690.14
2617,ENSG00000100292.16
2618,ENSG00000243709.1
2619,ENSG00000260101.1
2620,ENSG00000111641.10
2621,ENSG00000223551.1
2622,ENSG00000104368.17
2623,ENSG00000205403.12
2624,ENSG00000163312.10
2625,ENSG00000038382.17
2626,ENSG00000197006.13
2627,ENSG00000137509.10
2628,ENSG00000197147.12
2629,ENSG00000082684.14
2630,ENSG00000279392.1
2631,ENSG00000243004.5
2632,ENSG00000185610.6
2633,ENSG00000149654.9
2634,ENSG00000104447.11
2635,ENSG00000213015.8
2636,ENSG00000240859.1
2637,ENSG00000269145.2
2638,ENSG00000140534.13
2639,ENSG00000251257.2
2640,ENSG00000120833.13
2641,ENSG00000164684.13
2642,ENSG00000183386.9
2643,ENSG00000249923.1
2644,ENSG00000116981.3
2645,ENSG00000226334.1
2646,ENSG00000170689.9
2647,ENSG00000143653.9
2648,ENSG00000163736.3
2649,ENSG00000198964.13
2650,ENSG00000256540.1
2651,ENSG00000223764.2
2652,ENSG00000169026.12
2653,ENSG00000256433.2
2654,ENSG00000076242.14
2655,ENSG00000203812.2
2656,ENSG00000211644.2
2657,ENSG00000117592.8
2658,ENSG00000115596.3
2659,ENSG00000245526.8
2660,ENSG00000134533.6
2661,ENSG00000198944.5
2662,ENSG00000266805.1
2663,ENSG00000225039.1
2664,ENSG00000177363.4
2665,ENSG00000165655.15
2666,ENSG00000223804.5
2667,ENSG00000105388.14
2668,ENSG00000271387.1
2669,ENSG00000270049.1
2670,ENSG00000115211.15
2671,ENSG00000005884.17
2672,ENSG00000132141.13
2673,ENSG00000102098.17
2674,ENSG00000239415.1
2675,ENSG00000231767.3
2676,ENSG00000166105.15
2677,ENSG00000165449.11
2678,ENSG00000188342.11
2679,ENSG00000101974.14
2680,ENSG00000275004.3
2681,ENSG00000268120.1
2682,ENSG00000107736.19
2683,ENSG00000229413.2
2684,ENSG00000137274.12
2685,ENSG00000091483.6
2686,ENSG00000272746.1
2687,ENSG00000163121.9
2688,ENSG00000265791.1
2689,ENSG00000132958.17
2690,ENSG00000029363.15
2691,ENSG00000138109.9
2692,ENSG00000127720.7
2693,ENSG00000179168.14
2694,ENSG00000172785.18
2695,ENSG00000183793.13
2696,ENSG00000263266.2
2697,ENSG00000127022.14
2698,ENSG00000167741.10
2699,ENSG00000139292.12
2700,ENSG00000176381.5
2701,ENSG00000137857.17
2702,ENSG00000147465.11
2703,ENSG00000170276.5
2704,ENSG00000186166.8
2705,ENSG00000101596.14
2706,ENSG00000272163.1
2707,ENSG00000228623.3
2708,ENSG00000174137.12
2709,ENSG00000224280.1
2710,ENSG00000134198.9
2711,ENSG00000152086.8
2712,ENSG00000177045.7
2713,ENSG00000241472.6
2714,ENSG00000272077.1
2715,ENSG00000196208.13
2716,ENSG00000170049.9
2717,ENSG00000197479.6
2718,ENSG00000196660.10
2719,ENSG00000149257.13
2720,ENSG00000152463.14
2721,ENSG00000243989.7
2722,ENSG00000230844.2
2723,ENSG00000135205.14
2724,ENSG00000119878.5
2725,ENSG00000143627.17
2726,ENSG00000156127.6
2727,ENSG00000259158.2
2728,ENSG00000090432.6
2729,ENSG00000129355.6
2730,ENSG00000163156.11
2731,ENSG00000228903.6
2732,ENSG00000144852.16
2733,ENSG00000166770.10
2734,ENSG00000131788.15
2735,ENSG00000159556.9
2736,ENSG00000128626.11
2737,ENSG00000064270.12
2738,ENSG00000254612.2
2739,ENSG00000241685.8
2740,ENSG00000156510.12
2741,ENSG00000157014.10
2742,ENSG00000125144.13
2743,ENSG00000198910.12
2744,ENSG00000171401.14
2745,ENSG00000215481.8
2746,ENSG00000184906.9
2747,ENSG00000149547.14
2748,ENSG00000156502.13
2749,ENSG00000086062.12
2750,ENSG00000155034.18
2751,ENSG00000172508.10
2752,ENSG00000232774.7
2753,ENSG00000107560.10
2754,ENSG00000184144.9
2755,ENSG00000272009.1
2756,ENSG00000121075.9
2757,ENSG00000205822.10
2758,ENSG00000146674.14
2759,ENSG00000136695.14
2760,ENSG00000171595.13
2761,ENSG00000279246.1
2762,ENSG00000236914.3
2763,ENSG00000108679.12
2764,ENSG00000258691.1
2765,ENSG00000143882.9
2766,ENSG00000237614.1
2767,ENSG00000152527.13
2768,ENSG00000172061.8
2769,ENSG00000176919.11
2770,ENSG00000108479.11
2771,ENSG00000145335.15
2772,ENSG00000179163.11
2773,ENSG00000135346.8
2774,ENSG00000204174.6
2775,ENSG00000272384.1
2776,ENSG00000231806.2
2777,ENSG00000205808.5
2778,ENSG00000134873.9
2779,ENSG00000135638.13
2780,ENSG00000115598.9
2781,ENSG00000141759.14
2782,ENSG00000079215.13
2783,ENSG00000269289.5
2784,ENSG00000131969.14
2785,ENSG00000134376.14
2786,ENSG00000105072.8
2787,ENSG00000149243.15
2788,ENSG00000130943.6
2789,ENSG00000036257.12
2790,ENSG00000244306.9
2791,ENSG00000112578.9
2792,ENSG00000262222.1
2793,ENSG00000177854.7
2794,ENSG00000229689.3
2795,ENSG00000197837.3
2796,ENSG00000153037.12
2797,ENSG00000128534.7
2798,ENSG00000188976.10
2799,ENSG00000253305.2
2800,ENSG00000162738.5
2801,ENSG00000204802.3
2802,ENSG00000260220.5
2803,ENSG00000252690.3
2804,ENSG00000135249.7
2805,ENSG00000100298.15
2806,ENSG00000253540.5
2807,ENSG00000096717.11
2808,ENSG00000130561.16
2809,ENSG00000267121.5
2810,ENSG00000087111.20
2811,ENSG00000226329.2
2812,ENSG00000169427.6
2813,ENSG00000139726.10
2814,ENSG00000105281.12
2815,ENSG00000198734.10
2816,ENSG00000101076.16
2817,ENSG00000160767.20
2818,ENSG00000196182.10
2819,ENSG00000260916.5
2820,ENSG00000182601.6
2821,ENSG00000152952.11
2822,ENSG00000230896.1
2823,ENSG00000274070.1
2824,ENSG00000186567.12
2825,ENSG00000055163.18
2826,ENSG00000090487.10
2827,ENSG00000004961.14
2828,ENSG00000197070.13
2829,ENSG00000169271.2
2830,ENSG00000055813.5
2831,ENSG00000184924.5
2832,ENSG00000169418.9
2833,ENSG00000134897.13
2834,ENSG00000118873.15
2835,ENSG00000225470.6
2836,ENSG00000273372.1
2837,ENSG00000231672.6
2838,ENSG00000168398.6
2839,ENSG00000274276.4
2840,ENSG00000189377.8
2841,ENSG00000160953.14
2842,ENSG00000273295.1
2843,ENSG00000173559.12
2844,ENSG00000166831.8
2845,ENSG00000234664.1
2846,ENSG00000070366.13
2847,ENSG00000197978.9
2848,ENSG00000204253.4
2849,ENSG00000178971.13
2850,ENSG00000135914.5
2851,ENSG00000198093.10
2852,ENSG00000172382.9
2853,ENSG00000089006.16
2854,ENSG00000227034.1
2855,ENSG00000156508.17
2856,ENSG00000278200.1
2857,ENSG00000185070.10
2858,ENSG00000083845.8
2859,ENSG00000172399.5
2860,ENSG00000174628.16
2861,ENSG00000279432.1
2862,ENSG00000156006.4
2863,ENSG00000069667.15
2864,ENSG00000205871.5
2865,ENSG00000259974.2
2866,ENSG00000126778.8
2867,ENSG00000181418.7
2868,ENSG00000134802.17
2869,ENSG00000262884.1
2870,ENSG00000213740.2
2871,ENSG00000145781.8
2872,ENSG00000172543.7
2873,ENSG00000189325.6
2874,ENSG00000257283.1
2875,ENSG00000136928.4
2876,ENSG00000057252.12
2877,ENSG00000139641.12
2878,ENSG00000165629.19
2879,ENSG00000138759.17
2880,ENSG00000104408.9
2881,ENSG00000223612.3
2882,ENSG00000018280.16
2883,ENSG00000274215.1
2884,ENSG00000204444.10
2885,ENSG00000176092.13
2886,ENSG00000005381.7
2887,ENSG00000128203.6
2888,ENSG00000173418.11
2889,ENSG00000282033.1
2890,ENSG00000116329.10
2891,ENSG00000188316.13
2892,ENSG00000228696.8
2893,ENSG00000237984.3
2894,ENSG00000145623.12
2895,ENSG00000103260.8
2896,ENSG00000177370.4
2897,ENSG00000275385.1
2898,ENSG00000225489.6
2899,ENSG00000155975.9
2900,ENSG00000112531.16
2901,ENSG00000176723.9
2902,ENSG00000272128.1
2903,ENSG00000127412.6
2904,ENSG00000205755.10
2905,ENSG00000007944.14
2906,ENSG00000070031.3
2907,ENSG00000145832.12
2908,ENSG00000181804.14
2909,ENSG00000184368.15
2910,ENSG00000258945.1
2911,ENSG00000213638.5
2912,ENSG00000271579.1
2913,ENSG00000187546.13
2914,ENSG00000196372.12
2915,ENSG00000127533.3
2916,ENSG00000233521.5
2917,ENSG00000110801.13
2918,ENSG00000204262.11
2919,ENSG00000125772.12
2920,ENSG00000198535.5
2921,ENSG00000103187.7
2922,ENSG00000074181.8
2923,ENSG00000212994.5
2924,ENSG00000104332.11
2925,ENSG00000172818.9
2926,ENSG00000279474.1
2927,ENSG00000169228.13
2928,ENSG00000167034.9
2929,ENSG00000137038.7
2930,ENSG00000154319.14
2931,ENSG00000234882.1
2932,ENSG00000125534.9
2933,ENSG00000186222.4
2934,ENSG00000159247.12
2935,ENSG00000163041.9
2936,ENSG00000130396.20
2937,ENSG00000231185.6
2938,ENSG00000137070.17
2939,ENSG00000135241.16
2940,ENSG00000091592.15
2941,ENSG00000182983.14
2942,ENSG00000156475.18
2943,ENSG00000225057.2
2944,ENSG00000186998.15
2945,ENSG00000215187.9
2946,ENSG00000011638.10
2947,ENSG00000261559.1
2948,ENSG00000164068.15
2949,ENSG00000185198.11
2950,ENSG00000108352.11
2951,ENSG00000064195.7
2952,ENSG00000259205.2
2953,ENSG00000162493.16
2954,ENSG00000171033.12
2955,ENSG00000280426.1
2956,ENSG00000010244.16
2957,ENSG00000145214.13
2958,ENSG00000108312.14
2959,ENSG00000256462.1
2960,ENSG00000196557.10
2961,ENSG00000205927.4
2962,ENSG00000211445.11
2963,ENSG00000282535.1
2964,ENSG00000164938.13
2965,ENSG00000109758.8
2966,ENSG00000270170.1
2967,ENSG00000271303.1
2968,ENSG00000244045.10
2969,ENSG00000173928.2
2970,ENSG00000101940.17
2971,ENSG00000075213.10
2972,ENSG00000260816.2
2973,ENSG00000197822.10
2974,ENSG00000102043.15
2975,ENSG00000083814.12
2976,ENSG00000223849.1
2977,ENSG00000140279.12
2978,ENSG00000139618.14
2979,ENSG00000181163.13
2980,ENSG00000165389.6
2981,ENSG00000127129.9
2982,ENSG00000091542.8
2983,ENSG00000145391.13
2984,ENSG00000152256.13
2985,ENSG00000225663.7
2986,ENSG00000278023.4
2987,ENSG00000230061.2
2988,ENSG00000163393.12
2989,ENSG00000111669.14
2990,ENSG00000260517.2
2991,ENSG00000129351.17
2992,ENSG00000121691.4
2993,ENSG00000110931.18
2994,ENSG00000113273.15
2995,ENSG00000256968.1
2996,ENSG00000168509.17
2997,ENSG00000254221.2
2998,ENSG00000243554.1
2999,ENSG00000119523.9
3000,ENSG00000159173.18
3001,ENSG00000079435.9
3002,ENSG00000180104.15
3003,ENSG00000155090.14
3004,ENSG00000188130.13
3005,ENSG00000163017.13
3006,ENSG00000251593.1
3007,ENSG00000198168.8
3008,ENSG00000139626.15
3009,ENSG00000188015.9
3010,ENSG00000099889.13
3011,ENSG00000177694.14
3012,ENSG00000106733.20
3013,ENSG00000168904.14
3014,ENSG00000259581.3
3015,ENSG00000244357.3
3016,ENSG00000011021.21
3017,ENSG00000075643.5
3018,ENSG00000255686.1
3019,ENSG00000059691.11
3020,ENSG00000179546.4
3021,ENSG00000062524.15
3022,ENSG00000183317.16
3023,ENSG00000117525.13
3024,ENSG00000164949.7
3025,ENSG00000253368.3
3026,ENSG00000133794.17
3027,ENSG00000223573.6
3028,ENSG00000273188.1
3029,ENSG00000256235.1
3030,ENSG00000272138.1
3031,ENSG00000173599.13
3032,ENSG00000117411.16
3033,ENSG00000163395.16
3034,ENSG00000141756.18
3035,ENSG00000112562.18
3036,ENSG00000136011.14
3037,ENSG00000253953.2
3038,ENSG00000167716.18
3039,ENSG00000249859.7
3040,ENSG00000151151.5
3041,ENSG00000275325.4
3042,ENSG00000204539.3
3043,ENSG00000029534.19
3044,ENSG00000267547.1
3045,ENSG00000065802.11
3046,ENSG00000145882.10
3047,ENSG00000243742.5
3048,ENSG00000204472.12
3049,ENSG00000137747.14
3050,ENSG00000158966.13
3051,ENSG00000153147.5
3052,ENSG00000114770.16
3053,ENSG00000249936.3
3054,ENSG00000105852.10
3055,ENSG00000172183.14
3056,ENSG00000165152.8
3057,ENSG00000103245.13
3058,ENSG00000132199.18
3059,ENSG00000267009.6
3060,ENSG00000256116.1
3061,ENSG00000111816.7
3062,ENSG00000154814.13
3063,ENSG00000196436.8
3064,ENSG00000108963.17
3065,ENSG00000133083.14
3066,ENSG00000163075.12
3067,ENSG00000105401.6
3068,ENSG00000064205.10
3069,ENSG00000154217.14
3070,ENSG00000164430.15
3071,ENSG00000273045.5
3072,ENSG00000151364.15
3073,ENSG00000065371.17
3074,ENSG00000155542.11
3075,ENSG00000185924.6
3076,ENSG00000176410.7
