,gene_name,frec
3519,ANXA10,2
3520,ANXA11,2
3521,TMEM237,2
3522,ANXA3,2
3523,MRAP2,2
3524,TMEM230,2
3525,TMEM229B,2
3526,ANXA8L1,2
3527,UBE2O,2
3528,TMEM219,2
3529,LRRK2,2
3530,AOC3,2
3531,LRRFIP2,2
3532,AP000295.9,2
3533,AP000322.53,2
3534,AP000769.1,2
3535,MRFAP1L1,2
3536,LRRC8C,2
3537,LRRC8B,2
3538,AP001885.1,2
3539,AP003068.6,2
3540,AP003733.1,2
3541,AP003774.4,2
3542,ZNF830,2
3543,MPZL1,2
3544,TMEM25,2
3545,MRM1,2
3546,ANO7,2
3547,ANKRD26,2
3548,TMEM51,2
3549,ANKRD29,2
3550,ANKRD31,2
3551,XPA,2
3552,MPL,2
3553,MPLKIP,2
3554,ZNF837,2
3555,LTB4R,2
3556,MPO,2
3557,UBE2M,2
3558,LTA4H,2
3559,TMEM37,2
3560,ANKRD55,2
3561,TMEM33,2
3562,LSR,2
3563,LSMEM1,2
3564,TMEM30A,2
3565,ANKRD65,2
3566,LSMD1,2
3567,ANKS1A,2
3568,ANO1,2
3569,ANO10,2
3570,TMEM255A,2
3571,ANO4,2
3572,LRRC71,2
3573,AP1M1,2
3574,LRRC15,2
3575,APLP1,2
3576,APOBEC3B,2
3577,YTHDC1,2
3578,MRPL21,2
3579,TMEM150C,2
3580,LRRC36,2
3581,MRPL23,2
3582,APOC4,2
3583,ZNF812,2
3584,TMEM147,2
3585,TMEM141,2
3586,LRRC20,2
3587,TMEM135,2
3588,MRPL36,2
3589,APOOL,2
3590,TMEM132E,2
3591,TMEM132C,2
3592,TMEM132B,2
3593,TMEM132A,2
3594,TMEM130,2
3595,MRPL38,2
3596,MRPL39,2
3597,TMEM127,2
3598,TMEM126B,2
3599,LRRC17,2
3600,TMEM125,2
3601,LRRC39,2
3602,TMEM160,2
3603,UBE2R2,2
3604,TMEM161A,2
3605,TMEM187,2
3606,AP2S1,2
3607,LRRC66,2
3608,LRRC63,2
3609,MROH8,2
3610,AP4B1,2
3611,AP4E1,2
3612,MRPL1,2
3613,AP5S1,2
3614,TMEM179,2
3615,TMEM178B,2
3616,TMEM178A,2
3617,TMEM177,2
3618,AP5Z1,2
3619,APBA2,2
3620,APBA3,2
3621,TMEM171,2
3622,APEH,2
3623,LRRC47,2
3624,LRRC46,2
3625,ZNF821,2
3626,LRRC45,2
3627,TMEM165,2
3628,LRRC40,2
3629,TMEM161B,2
3630,ASAH1,2
3631,ZBED2,2
3632,MPHOSPH10,2
3633,ZBTB26,2
3634,B9D1,2
3635,LCA5L,2
3636,MUC4,2
3637,BACH1,2
3638,MUC5B,2
3639,LBR,2
3640,LBH,2
3641,MUM1,2
3642,MUM1L1,2
3643,MURC,2
3644,LATS1,2
3645,BAI3,2
3646,BAIAP2L1,2
3647,LLGL1,2
3648,LARS2,2
3649,BANK1,2
3650,MVB12B,2
3651,ZNF737,2
3652,BARX2,2
3653,BATF3,2
3654,BBS2,2
3655,LANCL3,2
3656,BBS9,2
3657,MX2,2
3658,BCAP31,2
3659,TBC1D5,2
3660,B4GALT6,2
3661,TCAP,2
3662,MUC16,2
3663,TCEAL1,2
3664,LEFTY1,2
3665,AXIN1,2
3666,AXIN2,2
3667,MTRNR2L9,2
3668,LDOC1L,2
3669,AZIN1,2
3670,B2M,2
3671,MTTP,2
3672,LDLRAD2,2
3673,B3GALT2,2
3674,LDHD,2
3675,ZNF749,2
3676,B3GAT1,2
3677,MTX1,2
3678,B3GNT1,2
3679,B3GNT7,2
3680,ZNF740,2
3681,TCEB1,2
3682,B3GNT9,2
3683,UCHL5,2
3684,TCEAL8,2
3685,B3GNTL1,2
3686,LDB1,2
3687,MUC12,2
3688,TCEAL3,2
3689,LANCL2,2
3690,BCAS1,2
3691,TBC1D3B,2
3692,TAS2R14,2
3693,TARDBP,2
3694,UFSP1,2
3695,BHLHB9,2
3696,TAPBP,2
3697,BHLHE22,2
3698,KSR2,2
3699,BHMT,2
3700,BICC1,2
3701,MYH9,2
3702,MYL2,2
3703,BIRC6,2
3704,BLCAP,2
3705,MYL9,2
3706,MYLIP,2
3707,BLOC1S5,2
3708,BMF,2
3709,BMP1,2
3710,KRT6A,2
3711,BMP8B,2
3712,BMPR1B,2
3713,ZNF721,2
3714,BNC1,2
3715,BNIP3,2
3716,BOC,2
3717,MYO15B,2
3718,MYH10,2
3719,BECN1,2
3720,TBC1D32,2
3721,BDKRB1,2
3722,TBC1D3,2
3723,BCKDHA,2
3724,TBC1D26,2
3725,TBC1D24,2
3726,MYADML2,2
3727,MYB,2
3728,BCL2L10,2
3729,TBC1D2,2
3730,BCL2L11,2
3731,LAMB2,2
3732,TBC1D16,2
3733,MYBL2,2
3734,BCL2L14,2
3735,LAMA5,2
3736,MYBPC2,2
3737,TBC1D10C,2
3738,BCL6B,2
3739,BCL7C,2
3740,LAMA4,2
3741,BCO2,2
3742,BCORL1,2
3743,TATDN2,2
3744,BCS1L,2
3745,LAMA1,2
3746,LAIR1,2
3747,TCOF1,2
3748,LEFTY2,2
3749,AVL9,2
3750,ASTN2,2
3751,ASXL2,2
3752,TGFBR3,2
3753,ATAD1,2
3754,MT1X,2
3755,LIMS1,2
3756,TGFB2,2
3757,SMC6,2
3758,ATF3,2
3759,ATF4,2
3760,TG,2
3761,UBXN11,2
3762,MTAP,2
3763,ATG16L2,2
3764,ATG4A,2
3765,TFEC,2
3766,ATHL1,2
3767,LILRA1,2
3768,LIG3,2
3769,ATN1,2
3770,ATP10B,2
3771,TFAP2E,2
3772,ATP10D,2
3773,ATP11C,2
3774,TF,2
3775,ZNF772,2
3776,ASXL1,2
3777,LIMS3,2
3778,ZNF771,2
3779,LIMS3L,2
3780,THOC3,2
3781,MSX1,2
3782,LINS,2
3783,MT-CO1,2
3784,UBR5,2
3785,LINGO4,2
3786,LINGO3,2
3787,ASF1A,2
3788,UBTD1,2
3789,THBS1,2
3790,ASGR1,2
3791,ASIC1,2
3792,MT-ND3,2
3793,XCL2,2
3794,ASMTL,2
3795,ASNS,2
3796,MT1A,2
3797,LIN7A,2
3798,ASPH,2
3799,TGOLN2,2
3800,TGM5,2
3801,TGM4,2
3802,ASPM,2
3803,ASPRV1,2
3804,ASPSCR1,2
3805,ATP13A2,2
3806,ATP13A5,2
3807,TCP11,2
3808,LETMD1,2
3809,LEPREL4,2
3810,ATRAID,2
3811,LEPREL1,2
3812,ATRNL1,2
3813,TDRD9,2
3814,ATXN1,2
3815,MTMR3,2
3816,MTMR4,2
3817,LEPR,2
3818,MTMR7,2
3819,TDRD10,2
3820,MTMR8,2
3821,TDP2,2
3822,LEP,2
3823,MTO1,2
3824,TDGF1,2
3825,LENG1,2
3826,MTPAP,2
3827,AUNIP,2
3828,TCTEX1D4,2
3829,MTR,2
3830,AUTS2,2
3831,TCTE1,2
3832,TCTA,2
3833,LEKR1,2
3834,LEPROT,2
3835,TEC,2
3836,MTFMT,2
3837,ATP9A,2
3838,ATP2A2,2
3839,TEX12,2
3840,MTFR2,2
3841,LGI4,2
3842,LGI3,2
3843,ATP5S,2
3844,ATP6V0D2,2
3845,ATP6V0E2,2
3846,TEP1,2
3847,ATP6V1A,2
3848,ZBTB12,2
3849,ATP6V1C1,2
3850,ZBTB14,2
3851,ATP6V1D,2
3852,UBXN4,2
3853,ATP6V1E2,2
3854,TEKT3,2
3855,ATP6V1G1,2
3856,ATP6V1H,2
3857,ATP7A,2
3858,ATP7B,2
3859,ATP8A1,2
3860,LGALS1,2
3861,MTMR10,2
3862,ATP8B4,2
3863,ANKRD24,2
3864,TMEM54,2
3865,KRT20,2
3866,ACOT7,2
3867,TSLP,2
3868,TSKS,2
3869,MASP1,2
3870,ACHE,2
3871,MARVELD2,2
3872,ACKR3,2
3873,TSGA10,2
3874,MARS,2
3875,MFN2,2
3876,MARCO,2
3877,ACOT2,2
3878,ACOT4,2
3879,TSC22D2,2
3880,TRIM29,2
3881,TSC22D1,2
3882,ACOT8,2
3883,YIF1B,2
3884,ACP6,2
3885,MARCH7,2
3886,MFSD2B,2
3887,ACSBG1,2
3888,XYLT2,2
3889,MFSD4,2
3890,ACSL1,2
3891,ACSL5,2
3892,ACSL6,2
3893,MFAP5,2
3894,ACCS,2
3895,TSNAX,2
3896,MAST2,2
3897,AC110771.1,2
3898,METTL4,2
3899,AC116407.2,2
3900,ZSCAN5A,2
3901,AC131097.4,2
3902,METTL5,2
3903,TSPYL1,2
3904,TSPO2,2
3905,TSPO,2
3906,MB21D1,2
3907,AC132872.2,2
3908,MAX,2
3909,AC139100.2,2
3910,ACAA1,2
3911,TSPAN33,2
3912,YES1,2
3913,MEX3A,2
3914,ACAD8,2
3915,TSPAN2,2
3916,MATN4,2
3917,MATN3,2
3918,MEX3D,2
3919,UBA3,2
3920,TSPAN11,2
3921,MAST3,2
3922,ZSCAN25,2
3923,YIPF1,2
3924,MFSD6L,2
3925,ADAM15,2
3926,MAPK8IP3,2
3927,ADAM33,2
3928,ADAMDEC1,2
3929,ADAMTS1,2
3930,ADAMTS13,2
3931,MGRN1,2
3932,MGST3,2
3933,TRIM65,2
3934,ADAMTS6,2
3935,TRIM61,2
3936,ADAMTS9,2
3937,TRIM55,2
3938,UBASH3B,2
3939,MAPK1,2
3940,ZSCAN16,2
3941,MAP9,2
3942,MICALL1,2
3943,ADCK5,2
3944,MICALL2,2
3945,TRIM38,2
3946,MAP4K1,2
3947,MICU2,2
3948,ADD2,2
3949,TRIM34,2
3950,ADD3,2
3951,ADAM22,2
3952,ADAM10,2
3953,ACSS2,2
3954,MGEA5,2
3955,MARCH3,2
3956,ACTA1,2
3957,TRPC4,2
3958,MARCH10,2
3959,MGA,2
3960,MARCH1,2
3961,MARC2,2
3962,ACTL6A,2
3963,TRNT1,2
3964,ACTN1,2
3965,TRNAU1AP,2
3966,MGAT2,2
3967,ACTR3C,2
3968,TRMT44,2
3969,TRMT2B,2
3970,ZSCAN22,2
3971,TRMT1L,2
3972,TRMT12,2
3973,MAPKAPK3,2
3974,ACVRL1,2
3975,TRMT10C,2
3976,MAPKAPK2,2
3977,MGAT5B,2
3978,ACYP2,2
3979,MGC4294,2
3980,MB21D2,2
3981,TSSC4,2
3982,MBD3,2
3983,ABCC1,2
3984,MDM4,2
3985,TUSC5,2
3986,MDM2,2
3987,TUSC1,2
3988,MEDAG,2
3989,MDK,2
3990,ABCC5,2
3991,ABCC8,2
3992,ZXDB,2
3993,ZXDA,2
3994,TUBGCP4,2
3995,ABCD3,2
3996,MEF2BNB-MEF2B,2
3997,ABCG1,2
3998,ZWILCH,2
3999,MEGF10,2
4000,ABHD14A-ACY1,2
4001,MDC1,2
4002,MEGF8,2
4003,ABHD2,2
4004,MEGF9,2
4005,YBX3,2
4006,TUBAL3,2
4007,TUBA8,2
4008,TUBA1B,2
4009,TVP23A,2
4010,ABCB5,2
4011,ABR,2
4012,MDN1,2
4013,A4GALT,2
4014,TYRO3,2
4015,MED20,2
4016,MED10,2
4017,AAGAB,2
4018,AAK1,2
4019,AAMDC,2
4020,TXNL4B,2
4021,ZYX,2
4022,MED23,2
4023,AARS,2
4024,MED25,2
4025,AATK,2
4026,MEAF6,2
4027,ABCA1,2
4028,ABCA10,2
4029,MED28,2
4030,TXN,2
4031,TXLNB,2
4032,MDS2,2
4033,U2AF2,2
4034,ABCA7,2
4035,ABCB1,2
4036,ABCB10,2
4037,MED4,2
4038,ABLIM1,2
4039,TTYH3,2
4040,AC104667.3,2
4041,TTC39C,2
4042,MCIDAS,2
4043,YARS2,2
4044,AC015987.2,2
4045,AC016586.1,2
4046,MCCC1,2
4047,METTL13,2
4048,AC022498.1,2
4049,AC024580.1,2
4050,AC024940.1,2
4051,AC026703.1,2
4052,AC026740.1,2
4053,UBA1,2
4054,TTC19,2
4055,MBOAT1,2
4056,MBNL2,2
4057,AC079354.1,2
4058,TTC14,2
4059,MBLAC2,2
4060,MBLAC1,2
4061,TTC1,2
4062,MBIP,2
4063,TTBK1,2
4064,TSTD2,2
4065,METTL25,2
4066,TST,2
4067,METAP1,2
4068,AC010547.9,2
4069,MEIS2,2
4070,AC010536.1,2
4071,MEIS3,2
4072,TTR,2
4073,MCOLN1,2
4074,MEMO1,2
4075,TTN,2
4076,AC005003.1,2
4077,MCMBP,2
4078,TTLL6,2
4079,ZSWIM8,2
4080,UACA,2
4081,TTLL3,2
4082,MEOX1,2
4083,TTLL12,2
4084,TTLL11,2
4085,MEP1B,2
4086,TTI2,2
4087,MESDC1,2
4088,AC007952.6,2
4089,TTF1,2
4090,MESP2,2
4091,TTC8,2
4092,AC010327.2,2
4093,TTC7A,2
4094,MCM3,2
4095,MCM2,2
4096,MICU3,2
4097,ADH6,2
4098,LTBP4,2
4099,MN1,2
4100,TNFSF18,2
4101,ALDOA,2
4102,ZNF860,2
4103,ALDOC,2
4104,MMP3,2
4105,ALG11,2
4106,ALG12,2
4107,TNFRSF9,2
4108,ALG3,2
4109,TNFRSF25,2
4110,ALG8,2
4111,MMRN1,2
4112,ZNF846,2
4113,ADIPOR1,2
4114,LYRM7,2
4115,LYRM4,2
4116,LYRM1,2
4117,TNFRSF10C,2
4118,TNFRSF10B,2
4119,MNX1,2
4120,TNFAIP8L3,2
4121,AMBP,2
4122,TNFAIP8L1,2
4123,AMDHD1,2
4124,AMH,2
4125,TNFAIP1,2
4126,ALDH5A1,2
4127,TNFSF9,2
4128,ALDH4A1,2
4129,UBE2G1,2
4130,TNS4,2
4131,AL356356.1,2
4132,MMGT1,2
4133,AL359091.2,2
4134,MMP10,2
4135,MAD1L1,2
4136,AL591479.1,2
4137,MACROD2,2
4138,XRCC5,2
4139,TNNT3,2
4140,TNNT2,2
4141,TNNT1,2
4142,AL807752.1,2
4143,MMP17,2
4144,MAB21L2,2
4145,ALB,2
4146,ALCAM,2
4147,YIPF7,2
4148,TNMD,2
4149,MMP21,2
4150,TNKS1BP1,2
4151,TNK2,2
4152,XPR1,2
4153,ZNF862,2
4154,ALDH3A2,2
4155,LYPD6,2
4156,TMX4,2
4157,TMX2,2
4158,ANGPTL1,2
4159,UBE2L6,2
4160,TMEM88,2
4161,ANKDD1A,2
4162,LUZP2,2
4163,ANKFN1,2
4164,LURAP1L,2
4165,ANKH,2
4166,TMEM80,2
4167,ANKHD1-EIF4EBP3,2
4168,LURAP1,2
4169,LUC7L3,2
4170,LUC7L,2
4171,MOSPD1,2
4172,TMEM68,2
4173,MOV10,2
4174,MOV10L1,2
4175,XPNPEP3,2
4176,TMEM63B,2
4177,MPC1,2
4178,TMEM62,2
4179,ANKRD13D,2
4180,TMEM59L,2
4181,ANKRD18A,2
4182,LTF,2
4183,XPNPEP2,2
4184,XPO4,2
4185,TMEM98,2
4186,AMMECR1,2
4187,ANGPT4,2
4188,LYN,2
4189,AMN,2
4190,TMTC4,2
4191,MOB3C,2
4192,XPO5,2
4193,TMSB4X,2
4194,TMSB15B,2
4195,LYG1,2
4196,TMPRSS6,2
4197,UBE2J1,2
4198,AMT,2
4199,AMZ2,2
4200,ANAPC1,2
4201,ANAPC10,2
4202,MOK,2
4203,MON1A,2
4204,ANAPC16,2
4205,ANAPC2,2
4206,LY6G5C,2
4207,MON2,2
4208,ANG,2
4209,ANGEL1,2
4210,ANGEL2,2
4211,TMF1,2
4212,TMEM9B,2
4213,MMEL1,2
4214,AL353791.1,2
4215,TOB2,2
4216,TRAPPC3L,2
4217,MAP2,2
4218,AFG3L2,2
4219,MAP1S,2
4220,MIR3654,2
4221,AGAP4,2
4222,TRAPPC1,2
4223,TRAP1,2
4224,TRAM2,2
4225,YIPF4,2
4226,AGBL5,2
4227,TRAIP,2
4228,MAOA,2
4229,AGK,2
4230,MANEA,2
4231,MANBAL,2
4232,AGMO,2
4233,AGO1,2
4234,AGO3,2
4235,TRAF2,2
4236,MKL2,2
4237,TRABD2A,2
4238,AGPAT6,2
4239,TRA2B,2
4240,TPX2,2
4241,TPT1,2
4242,MAP2K1,2
4243,AFF1,2
4244,TPSG1,2
4245,MAP2K3,2
4246,MID2,2
4247,MAP3K8,2
4248,MIEF1,2
4249,ADM,2
4250,ADNP,2
4251,UBE2A,2
4252,TRIM16L,2
4253,MIER1,2
4254,ADPRHL1,2
4255,TRIB3,2
4256,TRIB1,2
4257,MIF,2
4258,TRHDE,2
4259,TREX2,2
4260,MIF4GD,2
4261,MAP3K11,2
4262,ADRB3,2
4263,MINA,2
4264,ADRBK2,2
4265,MINOS1,2
4266,MAP2K6,2
4267,UBE2C,2
4268,AEBP2,2
4269,TRAPPC6B,2
4270,AFAP1L1,2
4271,MAN1A1,2
4272,AGT,2
4273,TOLLIP,2
4274,AKAP8L,2
4275,TP53AIP1,2
4276,MLLT11,2
4277,TOX3,2
4278,AKR1B10,2
4279,AKR1B15,2
4280,ZNF93,2
4281,TOR3A,2
4282,MAGEF1,2
4283,TOR1AIP2,2
4284,AKR1C3,2
4285,AKR7A3,2
4286,MAGED1,2
4287,TOP1MT,2
4288,AL020996.1,2
4289,MAFA,2
4290,MMAA,2
4291,TOMM5,2
4292,MAF,2
4293,MAEL,2
4294,MADD,2
4295,AL136115.1,2
4296,AL138847.1,2
4297,AL139147.1,2
4298,TOM1L1,2
4299,AL161915.1,2
4300,ZNF98,2
4301,TP53I13,2
4302,AGTR1,2
4303,AKAP6,2
4304,AHNAK,2
4305,AHRR,2
4306,TPRA1,2
4307,MAMDC2,2
4308,ZNRF2,2
4309,TPP1,2
4310,TPMT,2
4311,AIFM2,2
4312,AIG1,2
4313,TPM1,2
4314,MLEC,2
4315,MAK16,2
4316,TPH1,2
4317,MAK,2
4318,TPGS1,2
4319,MAGOHB,2
4320,AK1,2
4321,UBE2D4,2
4322,AK3,2
4323,AK4,2
4324,TP63,2
4325,AKAP1,2
4326,TP53TG3C,2
4327,TP53INP2,2
4328,MLLT1,2
4329,BOLA1,2
4330,ATAD3B,2
4331,C2orf69,2
4332,STEAP3,2
4333,STK11IP,2
4334,STK11,2
4335,CAD,2
4336,NETO2,2
4337,KIF21A,2
4338,C19orf69,2
4339,STIM2,2
4340,CACTIN,2
4341,KIF19,2
4342,SOWAHD,2
4343,STC2,2
4344,C1QC,2
4345,KIF18A,2
4346,NEO1,2
4347,CACNA2D4,2
4348,C1QTNF1-AS1,2
4349,C1QTNF3,2
4350,C1QTNF5,2
4351,NBEA,2
4352,C19orf54,2
4353,NAF1,2
4354,KIF25,2
4355,STMN2,2
4356,STMN1,2
4357,KIF3C,2
4358,C19orf18,2
4359,SORT1,2
4360,NAT8L,2
4361,KCNK1,2
4362,C19orf38,2
4363,WRB,2
4364,UPF2,2
4365,STK32B,2
4366,C19orf47,2
4367,C19orf48,2
4368,CADM4,2
4369,STK3,2
4370,STK25,2
4371,CADM2,2
4372,C19orf53,2
4373,SOX30,2
4374,STAT4,2
4375,KIF13B,2
4376,NEK7,2
4377,STAG1,2
4378,WNT16,2
4379,C1orf147,2
4380,KCNMB4,2
4381,NCALD,2
4382,SP5,2
4383,NCAM1,2
4384,C1orf168,2
4385,KIAA1841,2
4386,SOX4,2
4387,WNT9B,2
4388,WNT2,2
4389,CAAP1,2
4390,SPAG1,2
4391,KCNN2,2
4392,NCAPD2,2
4393,CA8,2
4394,NCAPG,2
4395,STAG3,2
4396,C1orf131,2
4397,C1orf127,2
4398,NELFB,2
4399,STAT2,2
4400,ZNF622,2
4401,STARD9,2
4402,CACNA2D2,2
4403,KIF13A,2
4404,KCNK5,2
4405,C1S,2
4406,SOX8,2
4407,C1orf100,2
4408,NBPF20,2
4409,STARD3,2
4410,KCNMA1,2
4411,C1orf110,2
4412,SP110,2
4413,C1orf112,2
4414,C1orf115,2
4415,NELFE,2
4416,NEURL2,2
4417,C18orf8,2
4418,CALCOCO1,2
4419,CAPG,2
4420,UPK1B,2
4421,CAPN12,2
4422,CAPN11,2
4423,ZNF687,2
4424,KLF16,2
4425,STX6,2
4426,CAPN10,2
4427,SNX31,2
4428,CAP2,2
4429,C16orf45,2
4430,NFE2L1,2
4431,STX3,2
4432,ZC3H7B,2
4433,NAP1L2,2
4434,CAMTA2,2
4435,KCNJ10,2
4436,STX1B,2
4437,KLF12,2
4438,C15orf27,2
4439,KLF7,2
4440,ZNF69,2
4441,SNX21,2
4442,CARF,2
4443,CARD9,2
4444,KLHDC7A,2
4445,CARD8,2
4446,KLHDC4,2
4447,SUCO,2
4448,SUCNR1,2
4449,CARD6,2
4450,NFKBIB,2
4451,NFKBIA,2
4452,SUCLA2,2
4453,SNX16,2
4454,CAPNS1,2
4455,SNX19,2
4456,C14orf37,2
4457,KLHDC1,2
4458,KLF9,2
4459,SNX8,2
4460,KCNJ11,2
4461,NEURL4,2
4462,STOX2,2
4463,C17orf104,2
4464,C17orf47,2
4465,C17orf49,2
4466,SOD2,2
4467,NFAM1,2
4468,C17orf59,2
4469,C17orf61-PLSCR3,2
4470,CALML3,2
4471,KCNJ4,2
4472,C16orf46,2
4473,KIF9,2
4474,C17orf80,2
4475,CALM1,2
4476,KCNJ6,2
4477,SORBS1,2
4478,KIF5A,2
4479,CALCR,2
4480,STMND1,2
4481,KIR2DL4,2
4482,ZC3H4,2
4483,CALR,2
4484,CALY,2
4485,KLF1,2
4486,SOAT1,2
4487,STX12,2
4488,NFATC2IP,2
4489,C16orf62,2
4490,NAPA,2
4491,KLC1,2
4492,CAMK2G,2
4493,C16orf74,2
4494,CAMK2D,2
4495,KCNJ13,2
4496,C16orf80,2
4497,KLB,2
4498,STRN4,2
4499,STRN3,2
4500,KL,2
4501,CAMK1D,2
4502,ST7L,2
4503,KIAA1737,2
4504,KCNN3,2
4505,NDRG4,2
4506,KIAA0825,2
4507,UNC45B,2
4508,C7orf25,2
4509,NDRG2,2
4510,SPIN4,2
4511,NDRG3,2
4512,C7orf13,2
4513,C3orf80,2
4514,NDUFB5,2
4515,SQSTM1,2
4516,C4orf19,2
4517,C4orf22,2
4518,C4orf27,2
4519,SRC,2
4520,WNT3A,2
4521,SPINK5,2
4522,SPINK7,2
4523,NDUFB3,2
4524,NDP,2
4525,C3orf52,2
4526,NDOR1,2
4527,KDM6B,2
4528,SPG21,2
4529,KIAA1009,2
4530,KIAA0930,2
4531,C2orf81,2
4532,NDUFS2,2
4533,C7orf73,2
4534,KDM4D,2
4535,SRP68,2
4536,ZNF658,2
4537,NDFIP1,2
4538,KDM5C,2
4539,NDUFB9,2
4540,C3orf17,2
4541,KDM6A,2
4542,KIAA0895L,2
4543,NDNF,2
4544,ZC2HC1C,2
4545,C6orf48,2
4546,SQLE,2
4547,NDUFS5,2
4548,KIAA0125,2
4549,C6orf136,2
4550,UNC5B,2
4551,C6orf132,2
4552,NDUFA6,2
4553,C6orf123,2
4554,NDUFAF5,2
4555,NDUFAF4,2
4556,KHSRP,2
4557,C6orf1,2
4558,SPTY2D1,2
4559,C5orf51,2
4560,SPRY2,2
4561,ZNF644,2
4562,NDUFA9,2
4563,KIAA0100,2
4564,C6,2
4565,SPRN,2
4566,UNC5C,2
4567,NDUFA5,2
4568,NDUFAF6,2
4569,ZNF646,2
4570,KHNYN,2
4571,SPTSSB,2
4572,SPTLC3,2
4573,C4orf46,2
4574,C6orf223,2
4575,KIAA0368,2
4576,C4orf6,2
4577,SPNS1,2
4578,KIAA0319,2
4579,C5AR2,2
4580,C6orf211,2
4581,C6orf201,2
4582,SPTAN1,2
4583,SPOCK1,2
4584,KHK,2
4585,C5orf28,2
4586,KIAA0195,2
4587,SPOCK3,2
4588,NDC1,2
4589,C2orf61,2
4590,ST7,2
4591,KCTD10,2
4592,ZNF629,2
4593,C1orf53,2
4594,C1orf54,2
4595,ST3GAL1,2
4596,NEFM,2
4597,ZBTB7A,2
4598,C1orf63,2
4599,C1orf64,2
4600,SPATA32,2
4601,SSTR1,2
4602,KIAA1549L,2
4603,SSX2IP,2
4604,SPATA33,2
4605,C1orf95,2
4606,C2,2
4607,KCTD11,2
4608,C9orf47,2
4609,SSTR3,2
4610,NCBP2,2
4611,ZNF665,2
4612,C9orf78,2
4613,SPATA21,2
4614,KCNN4,2
4615,KIAA1715,2
4616,C1orf21,2
4617,C1orf210,2
4618,CA11,2
4619,ST6GALNAC2,2
4620,C1orf216,2
4621,NEIL3,2
4622,C1orf226,2
4623,UNKL,2
4624,SPATA12,2
4625,KCNRG,2
4626,C1orf27,2
4627,C9orf89,2
4628,KCTD1,2
4629,C1orf43,2
4630,C9orf84,2
4631,SSTR2,2
4632,SSRP1,2
4633,NCR3LG1,2
4634,C8orf56,2
4635,KIAA1257,2
4636,SPDYE2,2
4637,NCOA4,2
4638,SRSF4,2
4639,SRSF3,2
4640,SPDYE3,2
4641,KIAA1239,2
4642,KCTD9,2
4643,KIAA1211,2
4644,ZBTB7C,2
4645,SRSF10,2
4646,SPEG,2
4647,C8orf47,2
4648,C2CD4D,2
4649,KIAA1191,2
4650,C2orf27A,2
4651,SRRM1,2
4652,UNC13D,2
4653,SRSF9,2
4654,KIAA1279,2
4655,ZNF660,2
4656,C9orf116,2
4657,C9orf173,2
4658,NCKAP1,2
4659,KIAA1456,2
4660,KCTD18,2
4661,SSPN,2
4662,C21orf119,2
4663,C21orf128,2
4664,SSH2,2
4665,SPC25,2
4666,SPCS1,2
4667,SSFA2,2
4668,KIAA1429,2
4669,SPDEF,2
4670,C21orf67,2
4671,SPDYA,2
4672,C21orf90,2
4673,UNC13B,2
4674,KCNE4,2
4675,CALCB,2
4676,C6ORF165,2
4677,N6AMT1,2
4678,SYTL3,2
4679,CCDC12,2
4680,ZNF605,2
4681,NIPAL1,2
4682,SV2C,2
4683,C10orf95,2
4684,N4BP2L2,2
4685,CCDC114,2
4686,KPTN,2
4687,N4BP1,2
4688,CBR1,2
4689,SYT8,2
4690,SYT7,2
4691,BRSK1,2
4692,SWAP70,2
4693,KLK12,2
4694,KBTBD3,2
4695,SYT5,2
4696,KLK2,2
4697,SYT3,2
4698,C10orf54,2
4699,SNAP23,2
4700,SYBU,2
4701,ZNF611,2
4702,SMIM7,2
4703,BRIX1,2
4704,NIPBL,2
4705,CATSPER1,2
4706,NGFRAP1,2
4707,BRD4,2
4708,KLHL30,2
4709,SUPV3L1,2
4710,CCDC130,2
4711,SNF8,2
4712,JMY,2
4713,KLHL33,2
4714,NAA38,2
4715,SURF6,2
4716,KLHL34,2
4717,NGDN,2
4718,KCNAB2,2
4719,CATSPERG,2
4720,KRBOX4,2
4721,NAA16,2
4722,NGFR,2
4723,NAA15,2
4724,SUV39H2,2
4725,SMIM11,2
4726,SUV420H1,2
4727,SYTL5,2
4728,KLHL41,2
4729,SMIM14,2
4730,CBFB,2
4731,ZBTB42,2
4732,SNAI2,2
4733,SYCE1L,2
4734,SYCE2,2
4735,SMYD5,2
4736,CARKD,2
4737,BTBD9,2
4738,ZNF608,2
4739,BX088651.1,2
4740,CBY1,2
4741,MYOZ3,2
4742,CCDC101,2
4743,BTC,2
4744,KARS,2
4745,KLRF1,2
4746,SMTN,2
4747,MYOZ1,2
4748,SYNGR1,2
4749,MYOC,2
4750,BTG1,2
4751,NID1,2
4752,SYNGR3,2
4753,CCBE1,2
4754,KMT2C,2
4755,SMPD4,2
4756,KLRK1,2
4757,SMPD2,2
4758,TYSND1,2
4759,SMPD3,2
4760,KMO,2
4761,WIZ,2
4762,KANK1,2
4763,BYSL,2
4764,SYDE2,2
4765,SYT17,2
4766,KLK6,2
4767,KLK7,2
4768,BRWD3,2
4769,KLK8,2
4770,MYO7A,2
4771,C10orf118,2
4772,JTB,2
4773,BTBD1,2
4774,KPNA3,2
4775,JUP,2
4776,SMYD4,2
4777,BTBD8,2
4778,NHLRC4,2
4779,SYS1,2
4780,SMYD2,2
4781,ZNF704,2
4782,BTBD7,2
4783,C10orf111,2
4784,KATNAL2,2
4785,KALRN,2
