,gene_name,frec
107,ENSG00000164587.11,5
108,ENSG00000185774.14,5
109,ENSG00000013588.5,5
110,ENSG00000170545.16,5
111,ENSG00000141448.8,5
112,ENSG00000134532.15,5
113,ENSG00000251381.6,5
114,ENSG00000110881.11,5
115,ENSG00000156026.14,5
116,ENSG00000265107.2,5
117,ENSG00000173621.8,5
118,ENSG00000169432.14,5
119,ENSG00000140009.18,5
120,ENSG00000120915.13,5
121,ENSG00000178033.5,5
122,ENSG00000109610.5,5
123,ENSG00000150459.12,5
124,ENSG00000100490.9,5
125,ENSG00000234076.1,5
126,ENSG00000167614.13,5
127,ENSG00000086696.10,5
128,ENSG00000096088.16,5
129,ENSG00000167281.18,5
130,ENSG00000124102.4,5
131,ENSG00000105696.8,5
132,ENSG00000113272.13,5
133,ENSG00000157368.10,5
134,ENSG00000216866.5,5
135,ENSG00000103546.18,5
136,ENSG00000131477.10,5
137,ENSG00000259605.3,5
138,ENSG00000273129.1,5
139,ENSG00000161243.8,5
140,ENSG00000268388.5,5
141,ENSG00000269924.1,5
142,ENSG00000188778.4,5
143,ENSG00000106258.13,5
144,ENSG00000124875.9,5
145,ENSG00000273155.1,5
146,ENSG00000276045.1,5
147,ENSG00000095777.14,5
148,ENSG00000178295.14,5
149,ENSG00000177731.15,5
150,ENSG00000101955.14,5
151,ENSG00000163697.16,5
152,ENSG00000164736.5,5
153,ENSG00000109107.13,5
154,ENSG00000141576.14,5
155,ENSG00000091704.9,5
156,ENSG00000108878.4,5
157,ENSG00000136237.18,5
158,ENSG00000108379.9,5
159,ENSG00000168631.11,5
160,ENSG00000117143.13,5
161,ENSG00000039068.18,5
162,ENSG00000214485.6,5
163,ENSG00000113739.10,5
164,ENSG00000172935.8,5
165,ENSG00000105767.2,5
166,ENSG00000108091.10,5
167,ENSG00000152804.10,5
168,ENSG00000118402.5,5
169,ENSG00000172985.10,5
170,ENSG00000109881.16,5
171,ENSG00000138028.14,5
172,ENSG00000116985.10,5
173,ENSG00000182871.14,5
174,ENSG00000138435.14,5
175,ENSG00000088340.15,5
176,ENSG00000138152.8,5
177,ENSG00000170370.11,5
178,ENSG00000037965.5,5
179,ENSG00000151632.16,5
180,ENSG00000251411.1,5
181,ENSG00000224116.6,5
182,ENSG00000232406.6,5
183,ENSG00000106351.12,5
184,ENSG00000104415.13,5
185,ENSG00000259802.1,5
186,ENSG00000114638.7,5
187,ENSG00000102878.15,5
188,ENSG00000138356.13,5
189,ENSG00000162415.6,5
190,ENSG00000178882.13,5
191,ENSG00000213977.7,5
192,ENSG00000108100.17,5
193,ENSG00000187266.13,5
194,ENSG00000103528.16,5
195,ENSG00000171729.13,5
196,ENSG00000196730.12,5
197,ENSG00000163040.14,5
198,ENSG00000198692.9,5
199,ENSG00000107105.14,5
200,ENSG00000272070.1,5
201,ENSG00000218426.5,5
202,ENSG00000131473.16,5
203,ENSG00000214784.4,5
204,ENSG00000197323.10,5
205,ENSG00000169100.12,5
206,ENSG00000065911.11,5
207,ENSG00000173805.15,5
208,ENSG00000139540.11,5
209,ENSG00000080224.17,5
210,ENSG00000006377.10,5
211,ENSG00000173698.17,5
212,ENSG00000157765.11,5
213,ENSG00000171044.10,5
214,ENSG00000181577.15,5
215,ENSG00000085871.8,5
216,ENSG00000138772.12,5
217,ENSG00000005882.11,5
218,ENSG00000260802.1,5
219,ENSG00000144847.12,5
220,ENSG00000173638.18,5
221,ENSG00000152977.9,5
222,ENSG00000138640.14,5
223,ENSG00000225880.5,5
224,ENSG00000170017.12,5
225,ENSG00000166128.12,5
226,ENSG00000250133.2,5
227,ENSG00000265188.1,5
228,ENSG00000259431.5,5
229,ENSG00000133872.13,5
230,ENSG00000071991.8,5
231,ENSG00000087338.4,5
232,ENSG00000135605.12,5
233,ENSG00000154316.14,5
234,ENSG00000172575.11,5
235,ENSG00000169989.2,5
236,ENSG00000236565.3,5
237,ENSG00000240990.9,5
238,ENSG00000203778.7,5
239,ENSG00000197705.9,5
240,ENSG00000154764.5,5
241,ENSG00000119411.10,5
242,ENSG00000138750.14,5
243,ENSG00000204338.8,5
244,ENSG00000226525.5,5
245,ENSG00000224958.5,5
246,ENSG00000162836.11,5
247,ENSG00000147724.11,5
248,ENSG00000130702.13,5
249,ENSG00000146243.13,5
250,ENSG00000135424.15,5
251,ENSG00000171126.7,5
252,ENSG00000258920.1,5
253,ENSG00000186675.6,5
254,ENSG00000125337.16,5
255,ENSG00000160602.13,5
256,ENSG00000256713.7,5
257,ENSG00000103495.13,5
258,ENSG00000257767.2,5
259,ENSG00000224596.7,5
260,ENSG00000181690.7,5
261,ENSG00000168421.12,5
262,ENSG00000136161.12,5
263,ENSG00000167397.14,5
264,ENSG00000174886.12,5
265,ENSG00000078674.17,5
266,ENSG00000175084.11,5
267,ENSG00000089472.16,5
268,ENSG00000223803.1,5
269,ENSG00000196616.12,5
270,ENSG00000198648.10,5
271,ENSG00000164122.8,5
272,ENSG00000073734.8,5
273,ENSG00000169499.14,5
274,ENSG00000171812.10,5
275,ENSG00000084734.8,5
276,ENSG00000183255.11,5
277,ENSG00000158555.14,5
278,ENSG00000074211.13,5
279,ENSG00000101115.12,5
280,ENSG00000259494.1,5
281,ENSG00000164867.10,5
282,ENSG00000198286.9,5
283,ENSG00000057593.13,5
284,ENSG00000164107.8,5
285,ENSG00000133800.8,5
286,ENSG00000247982.6,5
287,ENSG00000151883.16,5
288,ENSG00000117407.16,5
289,ENSG00000090530.9,5
290,ENSG00000067646.11,5
291,ENSG00000105672.14,5
292,ENSG00000174827.13,5
293,ENSG00000259353.1,5
294,ENSG00000231999.6,5
295,ENSG00000184363.9,5
296,ENSG00000133488.14,5
297,ENSG00000048545.13,5
298,ENSG00000185164.14,5
299,ENSG00000163162.8,5
300,ENSG00000232354.7,5
301,ENSG00000164124.10,5
302,ENSG00000170473.16,5
303,ENSG00000186862.17,5
304,ENSG00000165023.5,5
305,ENSG00000187118.12,5
306,ENSG00000106483.11,5
307,ENSG00000160182.2,5
308,ENSG00000186198.3,5
309,ENSG00000058729.10,5
310,ENSG00000178752.15,5
311,ENSG00000013583.8,5
312,ENSG00000121577.13,5
313,ENSG00000167526.13,5
314,ENSG00000271324.1,5
315,ENSG00000179673.4,5
316,ENSG00000125503.12,5
317,ENSG00000177301.13,5
318,ENSG00000241839.9,5
319,ENSG00000277010.1,5
320,ENSG00000173486.12,5
321,ENSG00000198807.12,5
322,ENSG00000177453.7,5
323,ENSG00000224511.1,5
324,ENSG00000047365.11,5
325,ENSG00000180660.7,5
326,ENSG00000158457.5,5
327,ENSG00000138669.9,5
328,ENSG00000143869.6,5
329,ENSG00000273352.1,5
330,ENSG00000276317.1,5
331,ENSG00000268896.1,5
332,ENSG00000111725.10,5
333,ENSG00000174469.17,5
334,ENSG00000130540.13,5
335,ENSG00000267323.1,5
336,ENSG00000118004.17,5
337,ENSG00000276408.1,5
338,ENSG00000170571.11,5
339,ENSG00000101144.12,5
340,ENSG00000110046.12,5
341,ENSG00000235121.1,5
342,ENSG00000156049.6,5
343,ENSG00000256694.1,5
344,ENSG00000007908.15,5
345,ENSG00000234335.1,5
346,ENSG00000012817.15,5
347,ENSG00000196091.12,5
348,ENSG00000100219.16,5
349,ENSG00000172137.18,5
350,ENSG00000118640.10,5
351,ENSG00000212993.4,5
352,ENSG00000229927.2,5
353,ENSG00000006756.15,5
354,ENSG00000124614.13,5
355,ENSG00000131400.7,5
356,ENSG00000074416.13,5
357,ENSG00000188747.8,5
358,ENSG00000121207.11,5
359,ENSG00000084453.16,5
360,ENSG00000226816.2,5
361,ENSG00000187908.15,5
362,ENSG00000042062.11,5
363,ENSG00000180176.14,5
364,ENSG00000227008.2,5
365,ENSG00000239246.3,5
366,ENSG00000225886.3,5
367,ENSG00000128710.5,5
368,ENSG00000213780.10,5
369,ENSG00000274877.1,5
370,ENSG00000204983.12,5
371,ENSG00000101463.5,5
372,ENSG00000142937.11,5
373,ENSG00000122870.11,5
374,ENSG00000269190.5,5
375,ENSG00000061273.17,5
376,ENSG00000204370.8,5
377,ENSG00000099904.15,5
378,ENSG00000197520.10,5
379,ENSG00000261236.5,5
380,ENSG00000163364.9,5
381,ENSG00000169188.4,4
382,ENSG00000240674.1,4
383,ENSG00000237517.8,4
384,ENSG00000138594.12,4
385,ENSG00000113296.14,4
386,ENSG00000164659.14,4
387,ENSG00000091129.19,4
388,ENSG00000103335.19,4
389,ENSG00000213225.7,4
390,ENSG00000170801.9,4
391,ENSG00000122852.14,4
392,ENSG00000119927.13,4
393,ENSG00000164309.14,4
394,ENSG00000157005.3,4
395,ENSG00000176153.11,4
396,ENSG00000111605.16,4
397,ENSG00000182195.7,4
398,ENSG00000120265.16,4
399,ENSG00000106772.17,4
400,ENSG00000074803.17,4
401,ENSG00000186918.13,4
402,ENSG00000146700.8,4
403,ENSG00000119777.18,4
404,ENSG00000160799.11,4
405,ENSG00000070404.9,4
406,ENSG00000124785.8,4
407,ENSG00000145779.7,4
408,ENSG00000198963.10,4
409,ENSG00000188312.13,4
410,ENSG00000129951.18,4
411,ENSG00000109832.12,4
412,ENSG00000060718.18,4
413,ENSG00000164778.4,4
414,ENSG00000172250.14,4
415,ENSG00000185742.6,4
416,ENSG00000131015.4,4
417,ENSG00000198873.11,4
418,ENSG00000257270.1,4
419,ENSG00000251209.7,4
420,ENSG00000178935.5,4
421,ENSG00000109667.11,4
422,ENSG00000280206.1,4
423,ENSG00000215548.2,4
424,ENSG00000280053.1,4
425,ENSG00000183454.13,4
426,ENSG00000242173.8,4
427,ENSG00000158560.14,4
428,ENSG00000205861.11,4
429,ENSG00000167619.11,4
430,ENSG00000106031.7,4
431,ENSG00000140093.9,4
432,ENSG00000150722.10,4
433,ENSG00000126453.9,4
434,ENSG00000213793.4,4
435,ENSG00000236008.1,4
436,ENSG00000179242.15,4
437,ENSG00000125872.7,4
438,ENSG00000170961.6,4
439,ENSG00000173267.13,4
440,ENSG00000151881.14,4
441,ENSG00000197971.14,4
442,ENSG00000106066.13,4
443,ENSG00000134827.7,4
444,ENSG00000164007.10,4
445,ENSG00000163083.5,4
446,ENSG00000253764.1,4
447,ENSG00000280079.1,4
448,ENSG00000108001.13,4
449,ENSG00000144048.10,4
450,ENSG00000131899.10,4
451,ENSG00000179862.6,4
452,ENSG00000198841.3,4
453,ENSG00000123144.10,4
454,ENSG00000143222.11,4
455,ENSG00000278189.1,4
456,ENSG00000135083.14,4
457,ENSG00000189212.12,4
458,ENSG00000139352.3,4
459,ENSG00000176396.9,4
460,ENSG00000164776.9,4
461,ENSG00000172301.10,4
462,ENSG00000076770.14,4
463,ENSG00000105568.17,4
464,ENSG00000227986.1,4
465,ENSG00000167769.4,4
466,ENSG00000070756.13,4
467,ENSG00000144524.17,4
468,ENSG00000261159.1,4
469,ENSG00000211937.3,4
470,ENSG00000154654.14,4
471,ENSG00000158315.10,4
472,ENSG00000176678.5,4
473,ENSG00000228223.2,4
474,ENSG00000164070.11,4
475,ENSG00000182551.13,4
476,ENSG00000234141.1,4
477,ENSG00000272732.1,4
478,ENSG00000176476.8,4
479,ENSG00000005700.14,4
480,ENSG00000186468.12,4
481,ENSG00000279821.1,4
482,ENSG00000004455.16,4
483,ENSG00000177406.4,4
484,ENSG00000217325.2,4
485,ENSG00000140090.17,4
486,ENSG00000128408.8,4
487,ENSG00000101222.12,4
488,ENSG00000081189.13,4
489,ENSG00000279822.1,4
490,ENSG00000033122.18,4
491,ENSG00000145730.20,4
492,ENSG00000213967.10,4
493,ENSG00000179855.5,4
494,ENSG00000226306.6,4
495,ENSG00000179593.15,4
496,ENSG00000118655.4,4
497,ENSG00000223361.5,4
498,ENSG00000002745.12,4
499,ENSG00000160183.13,4
500,ENSG00000057935.13,4
501,ENSG00000095383.19,4
502,ENSG00000167283.7,4
503,ENSG00000130312.6,4
504,ENSG00000196465.10,4
505,ENSG00000170421.11,4
506,ENSG00000125851.9,4
507,ENSG00000065923.9,4
508,ENSG00000137285.9,4
509,ENSG00000167653.4,4
510,ENSG00000261586.2,4
511,ENSG00000166974.12,4
512,ENSG00000258938.1,4
513,ENSG00000161082.12,4
514,ENSG00000162951.10,4
515,ENSG00000234840.1,4
516,ENSG00000267185.1,4
517,ENSG00000103044.10,4
518,ENSG00000173064.10,4
519,ENSG00000280179.1,4
520,ENSG00000149809.14,4
521,ENSG00000249274.1,4
522,ENSG00000268996.3,4
523,ENSG00000102837.6,4
524,ENSG00000111339.10,4
525,ENSG00000188730.4,4
526,ENSG00000150712.10,4
527,ENSG00000205795.4,4
528,ENSG00000186205.12,4
529,ENSG00000158825.5,4
530,ENSG00000136518.16,4
531,ENSG00000115355.15,4
532,ENSG00000100985.7,4
533,ENSG00000157693.14,4
534,ENSG00000237857.2,4
535,ENSG00000164815.10,4
536,ENSG00000170417.14,4
537,ENSG00000151327.12,4
538,ENSG00000276075.1,4
539,ENSG00000275183.1,4
540,ENSG00000274600.1,4
541,ENSG00000230438.6,4
542,ENSG00000197283.12,4
543,ENSG00000261684.1,4
544,ENSG00000137648.16,4
545,ENSG00000105379.9,4
546,ENSG00000169105.7,4
547,ENSG00000175984.14,4
548,ENSG00000256745.1,4
549,ENSG00000166562.8,4
550,ENSG00000102221.13,4
551,ENSG00000125354.22,4
552,ENSG00000120709.10,4
553,ENSG00000158104.11,4
554,ENSG00000196684.12,4
555,ENSG00000130881.13,4
556,ENSG00000185499.16,4
557,ENSG00000226287.7,4
558,ENSG00000086548.8,4
559,ENSG00000198618.5,4
560,ENSG00000163687.13,4
561,ENSG00000250033.5,4
562,ENSG00000261040.6,4
563,ENSG00000223486.1,4
564,ENSG00000159640.14,4
565,ENSG00000153902.13,4
566,ENSG00000136603.13,4
567,ENSG00000010327.10,4
568,ENSG00000124466.8,4
569,ENSG00000140948.11,4
570,ENSG00000165246.12,4
571,ENSG00000088808.16,4
572,ENSG00000072506.12,4
573,ENSG00000147535.16,4
574,ENSG00000153802.11,4
575,ENSG00000171314.8,4
576,ENSG00000128567.16,4
577,ENSG00000225614.2,4
578,ENSG00000133328.3,4
579,ENSG00000120903.10,4
580,ENSG00000182175.13,4
581,ENSG00000185201.16,4
582,ENSG00000232040.2,4
583,ENSG00000111799.20,4
584,ENSG00000178761.14,4
585,ENSG00000227376.1,4
586,ENSG00000187848.12,4
587,ENSG00000184058.12,4
588,ENSG00000228300.13,4
589,ENSG00000164434.11,4
590,ENSG00000175193.12,4
591,ENSG00000165066.12,4
592,ENSG00000055118.14,4
593,ENSG00000257542.4,4
594,ENSG00000135744.7,4
595,ENSG00000153002.11,4
596,ENSG00000150594.6,4
597,ENSG00000134996.11,4
598,ENSG00000280035.1,4
599,ENSG00000206737.1,4
600,ENSG00000219607.3,4
601,ENSG00000119771.14,4
602,ENSG00000124702.17,4
603,ENSG00000146013.10,4
604,ENSG00000254290.1,4
605,ENSG00000102543.14,4
606,ENSG00000172955.17,4
607,ENSG00000219891.2,4
608,ENSG00000068971.13,4
609,ENSG00000046651.14,4
610,ENSG00000005249.12,4
611,ENSG00000255399.3,4
612,ENSG00000103507.13,4
613,ENSG00000278966.2,4
614,ENSG00000126216.12,4
615,ENSG00000115828.15,4
616,ENSG00000112893.9,4
617,ENSG00000223414.2,4
618,ENSG00000204196.5,4
619,ENSG00000179300.3,4
620,ENSG00000157315.4,4
621,ENSG00000257337.6,4
622,ENSG00000226360.5,4
623,ENSG00000276115.1,4
624,ENSG00000116574.5,4
625,ENSG00000084636.17,4
626,ENSG00000158055.15,4
627,ENSG00000248643.5,4
628,ENSG00000182771.17,4
629,ENSG00000279406.1,4
630,ENSG00000135930.13,4
631,ENSG00000164627.17,4
632,ENSG00000267745.1,4
633,ENSG00000180855.15,4
634,ENSG00000139324.11,4
635,ENSG00000271584.1,4
636,ENSG00000230521.1,4
637,ENSG00000259287.2,4
638,ENSG00000119121.21,4
639,ENSG00000179083.6,4
640,ENSG00000198788.8,4
641,ENSG00000183166.10,4
642,ENSG00000267505.1,4
643,ENSG00000125967.16,4
644,ENSG00000115850.9,4
645,ENSG00000197757.7,4
646,ENSG00000147003.5,4
647,ENSG00000111452.12,4
648,ENSG00000189051.5,4
649,ENSG00000183935.5,4
650,ENSG00000206567.9,4
651,ENSG00000162643.12,4
652,ENSG00000170477.12,4
653,ENSG00000141668.9,4
654,ENSG00000266010.1,4
655,ENSG00000159674.11,4
656,ENSG00000115523.16,4
657,ENSG00000186369.9,4
658,ENSG00000243364.7,4
659,ENSG00000179965.11,4
660,ENSG00000171262.11,4
661,ENSG00000261488.1,4
662,ENSG00000235565.1,4
663,ENSG00000179799.8,4
664,ENSG00000173786.16,4
665,ENSG00000166183.15,4
666,ENSG00000279413.1,4
667,ENSG00000133302.12,4
668,ENSG00000198839.9,4
669,ENSG00000047230.14,4
670,ENSG00000280119.1,4
671,ENSG00000231290.5,4
672,ENSG00000250273.1,4
673,ENSG00000176473.13,4
674,ENSG00000128652.11,4
675,ENSG00000198680.4,4
676,ENSG00000175463.11,4
677,ENSG00000135111.14,4
678,ENSG00000130811.10,4
679,ENSG00000261758.1,4
680,ENSG00000120875.8,4
681,ENSG00000167749.11,4
682,ENSG00000170231.15,4
683,ENSG00000126500.3,4
684,ENSG00000067048.16,4
685,ENSG00000072657.8,4
686,ENSG00000272501.1,4
687,ENSG00000244486.7,4
688,ENSG00000112837.16,4
689,ENSG00000129675.15,4
690,ENSG00000279675.1,4
691,ENSG00000158856.17,4
692,ENSG00000232973.11,4
693,ENSG00000177181.14,4
694,ENSG00000079689.13,4
695,ENSG00000104177.17,4
696,ENSG00000133937.4,4
697,ENSG00000168477.17,4
698,ENSG00000213938.3,4
699,ENSG00000189046.10,4
700,ENSG00000077097.13,4
701,ENSG00000233864.7,4
702,ENSG00000142544.6,4
703,ENSG00000130347.12,4
704,ENSG00000134690.10,4
705,ENSG00000180211.5,4
706,ENSG00000168497.4,4
707,ENSG00000132746.14,4
708,ENSG00000173334.3,4
709,ENSG00000149489.8,4
710,ENSG00000186009.4,4
711,ENSG00000101213.6,4
712,ENSG00000264299.1,4
713,ENSG00000109689.14,4
714,ENSG00000125818.17,4
715,ENSG00000132932.16,4
716,ENSG00000256039.1,4
717,ENSG00000095380.10,4
718,ENSG00000132510.10,4
719,ENSG00000140274.13,4
720,ENSG00000024526.16,4
721,ENSG00000204209.10,4
722,ENSG00000100336.17,4
723,ENSG00000232692.1,4
724,ENSG00000231419.6,4
725,ENSG00000241553.12,4
726,ENSG00000073008.14,4
727,ENSG00000175274.18,4
728,ENSG00000279549.1,4
729,ENSG00000166949.15,4
730,ENSG00000123505.14,4
731,ENSG00000228784.7,4
732,ENSG00000197582.5,4
733,ENSG00000138031.14,4
734,ENSG00000147117.7,4
735,ENSG00000143387.12,4
736,ENSG00000135052.16,4
737,ENSG00000167077.12,4
738,ENSG00000072041.16,4
739,ENSG00000106804.7,4
740,ENSG00000177096.8,4
741,ENSG00000084093.15,4
742,ENSG00000223496.2,4
743,ENSG00000168874.12,4
744,ENSG00000188373.4,4
745,ENSG00000134247.9,4
746,ENSG00000034713.7,4
747,ENSG00000213171.2,4
748,ENSG00000087008.15,4
749,ENSG00000111052.7,4
750,ENSG00000232934.7,4
751,ENSG00000134243.11,4
752,ENSG00000163377.14,4
753,ENSG00000161642.17,4
754,ENSG00000249264.1,4
755,ENSG00000270885.1,4
756,ENSG00000139263.11,4
757,ENSG00000234337.4,4
758,ENSG00000124172.9,4
759,ENSG00000183091.19,4
760,ENSG00000275688.4,4
761,ENSG00000142515.14,4
762,ENSG00000153404.13,4
763,ENSG00000125810.9,4
764,ENSG00000262655.3,4
765,ENSG00000236819.1,4
766,ENSG00000137714.2,4
767,ENSG00000280194.1,4
768,ENSG00000100599.15,4
769,ENSG00000240225.10,4
770,ENSG00000104081.13,4
771,ENSG00000198355.4,4
772,ENSG00000158258.15,4
773,ENSG00000257207.5,4
774,ENSG00000179776.17,4
775,ENSG00000115977.18,4
776,ENSG00000103145.10,4
777,ENSG00000269374.1,4
778,ENSG00000232677.6,4
779,ENSG00000147257.13,4
780,ENSG00000172771.11,4
781,ENSG00000238005.2,4
782,ENSG00000108819.10,4
783,ENSG00000121068.13,4
784,ENSG00000151689.12,4
785,ENSG00000137273.3,4
786,ENSG00000281383.1,4
787,ENSG00000167183.2,4
788,ENSG00000149970.14,4
789,ENSG00000071282.11,4
790,ENSG00000089101.17,4
791,ENSG00000136068.14,4
792,ENSG00000178764.7,4
793,ENSG00000270948.1,4
794,ENSG00000019485.12,4
795,ENSG00000269600.1,4
796,ENSG00000215014.4,4
797,ENSG00000140807.5,4
798,ENSG00000153930.10,4
799,ENSG00000186469.8,4
800,ENSG00000181234.9,4
801,ENSG00000196209.12,4
802,ENSG00000137309.19,4
803,ENSG00000183690.12,4
804,ENSG00000196932.11,4
805,ENSG00000107485.15,4
806,ENSG00000260083.1,4
807,ENSG00000144736.13,4
808,ENSG00000115944.14,4
809,ENSG00000164037.16,4
810,ENSG00000165300.7,4
811,ENSG00000246089.3,4
812,ENSG00000100285.9,4
813,ENSG00000244752.2,4
814,ENSG00000198546.14,4
815,ENSG00000136048.13,4
816,ENSG00000107719.8,4
817,ENSG00000091986.15,4
818,ENSG00000042832.11,4
819,ENSG00000115295.19,4
820,ENSG00000267034.1,4
821,ENSG00000227110.6,4
822,ENSG00000183778.17,4
823,ENSG00000136267.13,4
824,ENSG00000126895.13,4
825,ENSG00000154146.12,4
826,ENSG00000099937.10,4
827,ENSG00000132164.9,4
828,ENSG00000132259.12,4
829,ENSG00000222033.1,4
830,ENSG00000114854.7,4
831,ENSG00000165914.14,4
832,ENSG00000131037.14,4
833,ENSG00000154144.12,4
834,ENSG00000262691.1,4
835,ENSG00000267412.1,4
836,ENSG00000135697.9,4
837,ENSG00000278869.1,4
838,ENSG00000105402.7,4
839,ENSG00000103254.9,4
840,ENSG00000071073.12,4
841,ENSG00000075673.11,4
842,ENSG00000094755.16,4
843,ENSG00000122694.15,4
844,ENSG00000124205.15,4
845,ENSG00000136997.14,4
846,ENSG00000102271.13,4
847,ENSG00000240338.5,4
848,ENSG00000277159.1,4
849,ENSG00000130726.11,4
850,ENSG00000269994.1,4
851,ENSG00000162639.15,4
852,ENSG00000260314.2,4
853,ENSG00000198911.11,4
854,ENSG00000230082.1,4
855,ENSG00000156453.13,4
856,ENSG00000069702.10,4
857,ENSG00000139597.16,4
858,ENSG00000170955.9,4
859,ENSG00000163069.12,4
860,ENSG00000205037.2,4
861,ENSG00000159409.14,4
862,ENSG00000198851.9,4
863,ENSG00000122966.13,4
864,ENSG00000173114.12,4
865,ENSG00000145757.15,4
866,ENSG00000160325.14,4
867,ENSG00000225342.2,4
868,ENSG00000135063.17,4
869,ENSG00000196724.12,4
870,ENSG00000178573.6,4
871,ENSG00000240207.6,4
872,ENSG00000021300.13,4
873,ENSG00000196388.8,4
874,ENSG00000272235.1,4
875,ENSG00000166441.12,4
876,ENSG00000188580.13,4
877,ENSG00000105989.8,4
878,ENSG00000269356.1,4
879,ENSG00000173714.7,4
880,ENSG00000008988.9,4
881,ENSG00000166845.13,4
882,ENSG00000067798.13,4
883,ENSG00000102802.9,4
884,ENSG00000225093.1,4
885,ENSG00000111344.11,4
886,ENSG00000182397.14,4
887,ENSG00000162630.5,4
888,ENSG00000187957.7,4
889,ENSG00000234851.4,4
890,ENSG00000272518.1,4
891,ENSG00000175356.12,4
892,ENSG00000133636.10,4
893,ENSG00000213260.3,4
894,ENSG00000206195.10,4
895,ENSG00000062038.13,4
896,ENSG00000243069.7,4
897,ENSG00000102390.10,4
898,ENSG00000118513.18,4
899,ENSG00000135069.13,4
900,ENSG00000272043.1,4
901,ENSG00000144040.12,4
902,ENSG00000267026.5,4
903,ENSG00000137463.4,4
904,ENSG00000103490.13,4
905,ENSG00000129255.14,4
906,ENSG00000186081.11,4
907,ENSG00000184588.17,4
908,ENSG00000263400.6,4
909,ENSG00000235109.7,4
910,ENSG00000235330.2,4
911,ENSG00000224592.5,4
912,ENSG00000279692.1,4
913,ENSG00000123200.16,4
914,ENSG00000250327.1,4
915,ENSG00000231560.1,4
916,ENSG00000106078.17,4
917,ENSG00000267152.1,4
918,ENSG00000175928.5,4
919,ENSG00000213866.3,4
920,ENSG00000119326.14,4
921,ENSG00000112576.12,4
922,ENSG00000182022.17,4
923,ENSG00000238122.1,4
924,ENSG00000127074.14,4
925,ENSG00000151778.10,4
926,ENSG00000151360.9,4
927,ENSG00000259803.6,4
928,ENSG00000211448.11,4
929,ENSG00000231367.5,4
930,ENSG00000128609.14,4
931,ENSG00000102054.17,4
